ensembl_id	entrezgene_id	genesymbol	biotype	Length
ENSG00000175550	10589	DRAP1	protein_coding	1066
ENSG00000175556	79836	LONRF3	protein_coding	4037
ENSG00000175564	7352	UCP3	protein_coding	3684
ENSG00000175567	7351	UCP2	protein_coding	2800
ENSG00000175573	83638	C11orf68	protein_coding	1761
ENSG00000175575	80227	PAAF1	protein_coding	2654
ENSG00000175581	51642	MRPL48	protein_coding	4225
ENSG00000175582	5870	RAB6A	protein_coding	3170
ENSG00000175591	5029	P2RY2	protein_coding	2861
ENSG00000175592	8061	FOSL1	protein_coding	1887
ENSG00000175595	2072	ERCC4	protein_coding	6241
ENSG00000175600	79783	C7orf10	protein_coding	3590
ENSG00000175602	11007	CCDC85B	protein_coding	1231
ENSG00000175604	NA	RP11-276H1.3	protein_coding	1974
ENSG00000175606	54968	TMEM70	protein_coding	2485
ENSG00000175611	NA	LINC00476	processed_transcript	4693
ENSG00000175619	119765	OR4B1	protein_coding	971
ENSG00000175634	6199	RPS6KB2	protein_coding	1597
ENSG00000175643	116028	RMI2	protein_coding	2671
ENSG00000175646	5619	PRM1	protein_coding	424
ENSG00000175658	NA	DRD5P2	pseudogene	2021
ENSG00000175662	146691	TOM1L2	protein_coding	7044
ENSG00000175664	122046	TEX26	protein_coding	1618
ENSG00000175676	NA	GOLGA8EP	pseudogene	5254
ENSG00000175691	58492	ZNF77	protein_coding	2437
ENSG00000175697	165829	GPR156	protein_coding	5278
ENSG00000175699	256369	LINC00521	processed_transcript	3315
ENSG00000175701	205251	LINC00116	lincRNA	1942
ENSG00000175707	126695	C1orf172	protein_coding	1793
ENSG00000175711	146712	B3GNTL1	protein_coding	3198
ENSG00000175718	139804	RBMXL3	protein_coding	3469
ENSG00000175727	22877	MLXIP	protein_coding	11639
ENSG00000175728	283171	C11orf44	protein_coding	3547
ENSG00000175730	NA	BAK1P1	pseudogene	2094
ENSG00000175741	NA	RWDD4P2	pseudogene	563
ENSG00000175745	7025	NR2F1	protein_coding	4043
ENSG00000175746	NA	C15orf54	protein_coding	3078
ENSG00000175749	NA	EIF3KP1	pseudogene	656
ENSG00000175756	54998	AURKAIP1	protein_coding	1669
ENSG00000175764	158135	TTLL11	protein_coding	3535
ENSG00000175766	253314	EIF4E1B	protein_coding	2125
ENSG00000175768	401505	TOMM5	protein_coding	3644
ENSG00000175772	NA	AC112229.7	lincRNA	2524
ENSG00000175773	NA	RP11-121M22.1	lincRNA	957
ENSG00000175779	NA	C15orf53	protein_coding	2043
ENSG00000175782	55508	SLC35E3	protein_coding	5171
ENSG00000175785	145270	PRIMA1	protein_coding	3892
ENSG00000175787	169841	ZNF169	protein_coding	5362
ENSG00000175792	8607	RUVBL1	protein_coding	3279
ENSG00000175793	2810	SFN	protein_coding	1315
ENSG00000175800	NA	OR52B3P	pseudogene	946
ENSG00000175806	4482	MSRA	protein_coding	3788
ENSG00000175809	158506	ZNF645	protein_coding	1510
ENSG00000175820	643677	CCDC168	protein_coding	7359
ENSG00000175826	23399	CTDNEP1	protein_coding	1779
ENSG00000175832	2118	ETV4	protein_coding	3041
ENSG00000175841	NA	FAM172BP	pseudogene	2295
ENSG00000175854	375757	SWI5	protein_coding	1649
ENSG00000175857	202309	GAPT	protein_coding	3273
ENSG00000175866	10458	BAIAP2	protein_coding	6507
ENSG00000175868	797	CALCB	protein_coding	3822
ENSG00000175873	NA	AC004840.9	lincRNA	2067
ENSG00000175874	200407	CREG2	protein_coding	7150
ENSG00000175877	135886	WBSCR28	protein_coding	977
ENSG00000175879	3234	HOXD8	protein_coding	2629
ENSG00000175886	NA	RPL7AP66	pseudogene	804
ENSG00000175893	340481	ZDHHC21	protein_coding	9426
ENSG00000175894	54084	TSPEAR	protein_coding	4036
ENSG00000175895	79666	PLEKHF2	protein_coding	3137
ENSG00000175898	NA	CTD-2369P2.2	lincRNA	1760
ENSG00000175899	2	A2M	protein_coding	5243
ENSG00000175906	379	ARL4D	protein_coding	1612
ENSG00000175911	NA	AC127496.1	protein_coding	1798
ENSG00000175920	285489	DOK7	protein_coding	3545
ENSG00000175928	57633	LRRN1	protein_coding	4009
ENSG00000175931	63893	UBE2O	protein_coding	5506
ENSG00000175938	93129	ORAI3	protein_coding	2643
ENSG00000175946	340359	KLHL38	protein_coding	1982
ENSG00000175967	NA	RP11-544L8__B.4	antisense	2255
ENSG00000175970	84747	UNC119B	protein_coding	3917
ENSG00000175984	163259	DENND2C	protein_coding	7408
ENSG00000175985	400224	PLEKHD1	protein_coding	1812
ENSG00000176007	NA	FAM220BP	pseudogene	816
ENSG00000176009	56676	ASCL3	protein_coding	688
ENSG00000176014	84617	TUBB6	protein_coding	2944
ENSG00000176018	116068	LYSMD3	protein_coding	4391
ENSG00000176020	386724	AMIGO3	protein_coding	230
ENSG00000176022	126792	B3GALT6	protein_coding	2793
ENSG00000176024	79898	ZNF613	protein_coding	3146
ENSG00000176029	56673	C11orf16	protein_coding	2105
ENSG00000176034	NA	CHDC2	protein_coding	2298
ENSG00000176040	344805	TMPRSS7	protein_coding	3050
ENSG00000176043	NA	RP1-146I3.1	pseudogene	198
ENSG00000176046	26471	NUPR1	protein_coding	1097
ENSG00000176049	9832	JAKMIP2	protein_coding	6211
ENSG00000176054	NA	RPL23P2	pseudogene	421
ENSG00000176055	153364	MBLAC2	protein_coding	5416
ENSG00000176058	286262	TPRN	protein_coding	2802
ENSG00000176075	NA	LINC00302	lincRNA	305
ENSG00000176076	23630	KCNE1L	protein_coding	1387
ENSG00000176083	257101	ZNF683	protein_coding	2379
ENSG00000176087	113829	SLC35A4	protein_coding	3720
ENSG00000176092	55057	AIM1L	protein_coding	4997
ENSG00000176095	9807	IP6K1	protein_coding	5082
ENSG00000176101	8636	SSNA1	protein_coding	1183
ENSG00000176102	1479	CSTF3	protein_coding	4121
ENSG00000176105	7525	YES1	protein_coding	4946
ENSG00000176108	79643	CHMP6	protein_coding	1663
ENSG00000176115	NA	AQP7P4	pseudogene	1042
ENSG00000176124	NA	DLEU1	protein_coding	9926
ENSG00000176125	402682	UFSP1	protein_coding	994
ENSG00000176134	NA	AL445665.1	protein_coding	966
ENSG00000176136	4161	MC5R	protein_coding	1439
ENSG00000176142	55254	TMEM39A	protein_coding	4755
ENSG00000176148	55346	TCP11L1	protein_coding	4798
ENSG00000176153	2877	GPX2	protein_coding	1407
ENSG00000176155	284001	CCDC57	protein_coding	11749
ENSG00000176160	124535	HSF5	protein_coding	4094
ENSG00000176165	2290	FOXG1	protein_coding	2754
ENSG00000176170	8877	SPHK1	protein_coding	3386
ENSG00000176171	664	BNIP3	protein_coding	2111
ENSG00000176177	150350	ENTHD1	protein_coding	3068
ENSG00000176182	339344	MYPOP	protein_coding	1890
ENSG00000176183	NA	CH17-12M21.1	pseudogene	1089
ENSG00000176194	1149	CIDEA	protein_coding	1852
ENSG00000176198	390442	OR11H4	protein_coding	1082
ENSG00000176200	219986	OR4D11	protein_coding	936
ENSG00000176204	80059	LRRTM4	protein_coding	5410
ENSG00000176208	79915	ATAD5	protein_coding	6564
ENSG00000176209	114926	SMIM19	protein_coding	3058
ENSG00000176219	122748	OR11H6	protein_coding	1174
ENSG00000176222	342908	ZNF404	protein_coding	2040
ENSG00000176225	25914	RTTN	protein_coding	8249
ENSG00000176227	NA	CTAGE15	pseudogene	75
ENSG00000176230	390436	OR4K17	protein_coding	1032
ENSG00000176231	126541	OR10H4	protein_coding	951
ENSG00000176232	NA	RP5-1193P9.4	pseudogene	199
ENSG00000176236	NA	C10orf111	protein_coding	1574
ENSG00000176239	390058	OR51B6	protein_coding	939
ENSG00000176243	NA	CDV3P1	pseudogene	739
ENSG00000176244	414149	ACBD7	protein_coding	1320
ENSG00000176246	122742	OR4L1	protein_coding	939
ENSG00000176248	29882	ANAPC2	protein_coding	4627
ENSG00000176253	390433	OR4K13	protein_coding	917
ENSG00000176256	127540	HMGB4	protein_coding	2561
ENSG00000176261	339487	ZBTB8OS	protein_coding	3352
ENSG00000176268	NA	CYCSP34	pseudogene	304
ENSG00000176269	441308	OR4F21	protein_coding	995
ENSG00000176273	159371	SLC35G1	protein_coding	6829
ENSG00000176274	NA	SLC25A53	protein_coding	6844
ENSG00000176281	79317	OR4K5	protein_coding	1078
ENSG00000176289	NA	IDSP1	pseudogene	76
ENSG00000176290	283617	OR4K3	pseudogene	902
ENSG00000176293	7694	ZNF135	protein_coding	5165
ENSG00000176294	390429	OR4N2	protein_coding	1404
ENSG00000176299	441670	OR4M1	protein_coding	1116
ENSG00000176302	283150	FOXR1	protein_coding	1237
ENSG00000176312	NA	OR4H12P	pseudogene	921
ENSG00000176318	NA	FOXN3P1	pseudogene	1480
ENSG00000176320	NA	RP11-404O13.5	lincRNA	1999
ENSG00000176340	1351	COX8A	protein_coding	507
ENSG00000176343	NA	RPL37AP8	pseudogene	276
ENSG00000176349	NA	AC110781.3	protein_coding	4764
ENSG00000176354	NA	AC097359.1	pseudogene	18
ENSG00000176358	255061	TAC4	protein_coding	556
ENSG00000176371	54993	ZSCAN2	protein_coding	4878
ENSG00000176378	NA	PFN1P10	pseudogene	82
ENSG00000176381	285800	PRR18	protein_coding	2769
ENSG00000176383	79369	B3GNT4	protein_coding	3720
ENSG00000176386	246184	CDC26	protein_coding	967
ENSG00000176387	3291	HSD11B2	protein_coding	1875
ENSG00000176390	51379	CRLF3	protein_coding	4339
ENSG00000176393	6051	RNPEP	protein_coding	2882
ENSG00000176395	NA	CEACAM20	processed_transcript	2194
ENSG00000176396	163126	EID2	protein_coding	1981
ENSG00000176399	63951	DMRTA1	protein_coding	5569
ENSG00000176401	126272	EID2B	protein_coding	1428
ENSG00000176402	349149	GJC3	protein_coding	887
ENSG00000176406	9699	RIMS2	protein_coding	11002
ENSG00000176407	56888	KCMF1	protein_coding	7968
ENSG00000176410	84277	DNAJC30	protein_coding	2126
ENSG00000176422	283377	SPRYD4	protein_coding	1945
ENSG00000176428	155382	VPS37D	protein_coding	1626
ENSG00000176435	161198	CLEC14A	protein_coding	2267
ENSG00000176438	161176	SYNE3	protein_coding	4564
ENSG00000176444	1196	CLK2	protein_coding	3715
ENSG00000176454	254531	LPCAT4	protein_coding	2043
ENSG00000176463	28232	SLCO3A1	protein_coding	6606
ENSG00000176472	284346	ZNF575	protein_coding	2708
ENSG00000176473	79446	WDR25	protein_coding	3931
ENSG00000176476	112869	CCDC101	protein_coding	1235
ENSG00000176485	11145	PLA2G16	protein_coding	3104
ENSG00000176490	148252	DIRAS1	protein_coding	3485
ENSG00000176495	390195	OR5AN1	protein_coding	1037
ENSG00000176510	392133	OR10AC1P	polymorphic_pseudogene	979
ENSG00000176515	NA	AL033381.1	protein_coding	3435
ENSG00000176531	653583	PHLDB3	protein_coding	3973
ENSG00000176532	222171	PRR15	protein_coding	1982
ENSG00000176533	2788	GNG7	protein_coding	4561
ENSG00000176540	79346	OR4C5	protein_coding	981
ENSG00000176542	205717	KIAA2018	protein_coding	13708
ENSG00000176547	256144	OR4C3	protein_coding	1036
ENSG00000176555	256148	OR4S1	protein_coding	930
ENSG00000176563	124817	CNTD1	protein_coding	2583
ENSG00000176566	138009	DCAF4L2	protein_coding	3324
ENSG00000176567	390113	OR4X1	protein_coding	918
ENSG00000176571	168975	CNBD1	protein_coding	2359
ENSG00000176584	NA	RP11-318C4.2	pseudogene	4155
ENSG00000176593	NA	CTD-2368P22.1	protein_coding	7185
ENSG00000176595	9920	KBTBD11	protein_coding	6710
ENSG00000176597	84002	B3GNT5	protein_coding	6903
ENSG00000176601	80122	MAP3K19	protein_coding	5616
ENSG00000176605	283598	C14orf177	protein_coding	1416
ENSG00000176619	84823	LMNB2	protein_coding	5129
ENSG00000176623	51115	RMDN1	protein_coding	4740
ENSG00000176624	51320	MEX3C	protein_coding	7481
ENSG00000176635	150280	HORMAD2	protein_coding	2128
ENSG00000176641	220441	RNF152	protein_coding	9924
ENSG00000176654	NA	NANOGP1	pseudogene	1982
ENSG00000176658	4642	MYO1D	protein_coding	7380
ENSG00000176659	284756	C20orf197	protein_coding	2732
ENSG00000176678	2300	FOXL1	protein_coding	3276
ENSG00000176679	90655	TGIF2LY	protein_coding	1001
ENSG00000176681	9884	LRRC37A	protein_coding	6302
ENSG00000176692	2303	FOXC2	protein_coding	1538
ENSG00000176695	81099	OR4F17	protein_coding	1157
ENSG00000176697	627	BDNF	protein_coding	7039
ENSG00000176700	NA	SCAND2P	pseudogene	4510
ENSG00000176714	79635	CCDC121	protein_coding	2491
ENSG00000176715	197322	ACSF3	protein_coding	5536
ENSG00000176716	NA	OR10AB1P	pseudogene	1131
ENSG00000176720	666	BOK	protein_coding	2449
ENSG00000176723	283933	ZNF843	protein_coding	2891
ENSG00000176728	NA	TTTY14	lincRNA	3140
ENSG00000176731	401466	C8orf59	protein_coding	1223
ENSG00000176732	375189	PFN4	protein_coding	1056
ENSG00000176734	NA	TRIL	processed_transcript	4769
ENSG00000176742	283111	OR51V1	protein_coding	966
ENSG00000176746	158809	MAGEB6	protein_coding	1949
ENSG00000176748	283110	OR52Z1	pseudogene	948
ENSG00000176749	8851	CDK5R1	protein_coding	4325
ENSG00000176752	NA	OR51A1P	pseudogene	946
ENSG00000176753	644809	C15orf56	protein_coding	2306
ENSG00000176754	NA	LINC00303	lincRNA	1891
ENSG00000176761	NA	ZNF285B	pseudogene	1767
ENSG00000176769	256536	TCERG1L	protein_coding	2618
ENSG00000176771	344148	NCKAP5	protein_coding	9545
ENSG00000176774	286514	MAGEB18	protein_coding	1811
ENSG00000176782	140596	DEFB104A	protein_coding	281
ENSG00000176783	80230	RUFY1	protein_coding	3919
ENSG00000176787	119678	OR52E2	protein_coding	978
ENSG00000176788	10409	BASP1	protein_coding	2133
ENSG00000176797	55894	DEFB103A	protein_coding	518
ENSG00000176798	119682	OR51L1	protein_coding	948
ENSG00000176809	374819	LRRC37A3	protein_coding	7222
ENSG00000176812	NA	RP11-629O4.1	pseudogene	827
ENSG00000176824	NA	AC009951.1	pseudogene	2811
ENSG00000176826	NA	FKBP9L	pseudogene	3522
ENSG00000176834	54621	VSIG10	protein_coding	5983
ENSG00000176840	NA	MIR7-3HG	lincRNA	1159
ENSG00000176842	10265	IRX5	protein_coding	2845
ENSG00000176845	284207	METRNL	protein_coding	2626
ENSG00000176853	157769	FAM91A1	protein_coding	5917
ENSG00000176855	NA	KRT18P28	pseudogene	1241
ENSG00000176857	NA	GJA1P1	pseudogene	1146
ENSG00000176871	55884	WSB2	protein_coding	2740
ENSG00000176879	NA	OR51G1	protein_coding	1107
ENSG00000176882	NA	RP11-432M24.4	pseudogene	335
ENSG00000176884	2902	GRIN1	protein_coding	6722
ENSG00000176887	6664	SOX11	protein_coding	8644
ENSG00000176890	7298	TYMS	protein_coding	1779
ENSG00000176893	81282	OR51G2	protein_coding	1023
ENSG00000176894	5827	PXMP2	protein_coding	1329
ENSG00000176895	119687	OR51A7	protein_coding	939
ENSG00000176896	170082	TCEANC	protein_coding	5441
ENSG00000176900	401665	OR51T1	protein_coding	1065
ENSG00000176903	9240	PNMA1	protein_coding	2635
ENSG00000176904	401663	OR51H1P	protein_coding	909
ENSG00000176907	56892	C8orf4	protein_coding	1833
ENSG00000176909	284358	MAMSTR	protein_coding	2265
ENSG00000176912	494514	C18orf56	protein_coding	601
ENSG00000176915	23141	ANKLE2	protein_coding	14226
ENSG00000176919	733	C8G	protein_coding	1024
ENSG00000176920	2524	FUT2	protein_coding	3380
ENSG00000176922	119692	OR51S1	protein_coding	1088
ENSG00000176923	NA	OR7A15P	pseudogene	907
ENSG00000176925	119694	OR51F2	protein_coding	1136
ENSG00000176927	374786	EFCAB5	protein_coding	6334
ENSG00000176928	51301	GCNT4	protein_coding	3436
ENSG00000176933	NA	TOB2P1	pseudogene	1235
ENSG00000176937	NA	OR52R1	protein_coding	1185
ENSG00000176945	200958	MUC20	protein_coding	6892
ENSG00000176946	51078	THAP4	protein_coding	2739
ENSG00000176951	NA	OR51N1P	pseudogene	973
ENSG00000176953	84901	NFATC2IP	protein_coding	4377
ENSG00000176956	4062	LY6H	protein_coding	1222
ENSG00000176970	NA	RPL7L1P11	pseudogene	721
ENSG00000176971	387758	FIBIN	protein_coding	3003
ENSG00000176973	23625	FAM89B	protein_coding	428
ENSG00000176974	6470	SHMT1	protein_coding	3017
ENSG00000176978	29952	DPP7	protein_coding	2037
ENSG00000176979	166655	TRIM60	protein_coding	2065
ENSG00000176984	NA	AP000679.2	protein_coding	2081
ENSG00000176986	9632	SEC24C	protein_coding	5363
ENSG00000176988	158521	FMR1NB	protein_coding	1149
ENSG00000176994	140775	SMCR8	protein_coding	3427
ENSG00000176998	NA	HCG4	pseudogene	930
ENSG00000177000	4524	MTHFR	protein_coding	9031
ENSG00000177023	503618	DEFB104B	protein_coding	281
ENSG00000177025	147685	C19orf18	protein_coding	915
ENSG00000177030	10522	DEAF1	protein_coding	4104
ENSG00000177034	345778	MTX3	protein_coding	4883
ENSG00000177042	283232	TMEM80	protein_coding	2713
ENSG00000177045	147912	SIX5	protein_coding	3466
ENSG00000177047	3467	IFNW1	protein_coding	1514
ENSG00000177051	23403	FBXO46	protein_coding	3535
ENSG00000177054	54503	ZDHHC13	protein_coding	3024
ENSG00000177058	153129	SLC38A9	protein_coding	8269
ENSG00000177076	340485	ACER2	protein_coding	2437
ENSG00000177082	84942	WDR73	protein_coding	2565
ENSG00000177084	5426	POLE	protein_coding	12423
ENSG00000177096	150368	FAM109B	protein_coding	2451
ENSG00000177098	6330	SCN4B	protein_coding	4649
ENSG00000177103	57453	DSCAML1	protein_coding	7035
ENSG00000177105	391	RHOG	protein_coding	1782
ENSG00000177106	64787	EPS8L2	protein_coding	4311
ENSG00000177108	283576	ZDHHC22	protein_coding	3359
ENSG00000177112	NA	MRVI1-AS1	antisense	1345
ENSG00000177119	196527	ANO6	protein_coding	7679
ENSG00000177125	403341	ZBTB34	protein_coding	6606
ENSG00000177133	NA	LINC00982	antisense	5165
ENSG00000177138	171483	FAM9B	protein_coding	4544
ENSG00000177143	1068	CETN1	protein_coding	1158
ENSG00000177144	440672	NUDT4P1	pseudogene	545
ENSG00000177150	125228	FAM210A	protein_coding	4625
ENSG00000177151	403244	OR2T35	protein_coding	972
ENSG00000177156	6888	TALDO1	protein_coding	1570
ENSG00000177169	8408	ULK1	protein_coding	6171
ENSG00000177173	NA	NAP1L4P1	pseudogene	1157
ENSG00000177174	127066	OR14C36	protein_coding	939
ENSG00000177181	284716	RIMKLA	protein_coding	8981
ENSG00000177182	157807	CLVS1	protein_coding	4349
ENSG00000177186	391196	OR2M7	protein_coding	1006
ENSG00000177189	6197	RPS6KA3	protein_coding	8642
ENSG00000177191	374907	B3GNT8	protein_coding	1874
ENSG00000177192	80324	PUS1	protein_coding	2814
ENSG00000177197	NA	PCNPP5	pseudogene	481
ENSG00000177200	80205	CHD9	protein_coding	15618
ENSG00000177201	127064	OR2T12	protein_coding	963
ENSG00000177202	171169	SPACA4	protein_coding	971
ENSG00000177212	391195	OR2T33	protein_coding	1066
ENSG00000177225	347862	PDDC1	protein_coding	5110
ENSG00000177233	NA	OR2M1P	pseudogene	951
ENSG00000177234	NA	C10orf85	protein_coding	1909
ENSG00000177236	NA	AP006621.1	pseudogene	636
ENSG00000177238	493829	TRIM72	protein_coding	2152
ENSG00000177239	11253	MAN1B1	protein_coding	6208
ENSG00000177243	55894	DEFB103B	protein_coding	518
ENSG00000177257	1673	DEFB4B	protein_coding	332
ENSG00000177261	NA	ENSAP3	pseudogene	338
ENSG00000177272	3738	KCNA3	protein_coding	3346
ENSG00000177275	127608	OR2AJ1	protein_coding	987
ENSG00000177283	8325	FZD8	protein_coding	3105
ENSG00000177291	219770	GJD4	protein_coding	1004
ENSG00000177294	162517	FBXO39	protein_coding	2918
ENSG00000177301	3737	KCNA2	protein_coding	4013
ENSG00000177302	7156	TOP3A	protein_coding	4968
ENSG00000177303	57513	CASKIN2	protein_coding	5466
ENSG00000177306	NA	OR7E125P	pseudogene	994
ENSG00000177311	253461	ZBTB38	protein_coding	11640
ENSG00000177324	139105	BEND2	protein_coding	4658
ENSG00000177335	NA	C8orf31	protein_coding	2759
ENSG00000177337	NA	DLGAP1-AS1	antisense	2105
ENSG00000177338	NA	LINC00469	lincRNA	1125
ENSG00000177340	NA	AC024940.1	protein_coding	1361
ENSG00000177350	NA	RPL13AP3	pseudogene	1541
ENSG00000177352	64925	CCDC71	protein_coding	1781
ENSG00000177354	118461	C10orf71	protein_coding	5467
ENSG00000177359	NA	RP11-551L14.1	pseudogene	8118
ENSG00000177363	221091	LRRN4CL	protein_coding	2585
ENSG00000177369	NA	RP1-62O9.3	processed_transcript	2547
ENSG00000177370	29928	TIMM22	protein_coding	3040
ENSG00000177374	3090	HIC1	protein_coding	4554
ENSG00000177380	8541	PPFIA3	protein_coding	4914
ENSG00000177383	64110	MAGEF1	protein_coding	1681
ENSG00000177398	89766	UMODL1	protein_coding	6997
ENSG00000177400	NA	OR7E8P	pseudogene	1000
ENSG00000177406	NA	RP11-218M22.1	antisense	2976
ENSG00000177409	219285	SAMD9L	protein_coding	7135
ENSG00000177410	441951	ZFAS1	antisense	848
ENSG00000177414	148581	UBE2U	protein_coding	1826
ENSG00000177418	NA	AC006001.1	pseudogene	297
ENSG00000177425	5074	PAWR	protein_coding	10989
ENSG00000177426	7050	TGIF1	protein_coding	5977
ENSG00000177427	125170	MIEF2	protein_coding	3751
ENSG00000177432	266812	NAP1L5	protein_coding	2321
ENSG00000177447	NA	CBX3P1	pseudogene	554
ENSG00000177452	NA	RP4-597J3.1	pseudogene	584
ENSG00000177453	167359	NIM1	protein_coding	3619
ENSG00000177455	930	CD19	protein_coding	1942
ENSG00000177459	203111	C8orf47	protein_coding	1761
ENSG00000177462	343172	OR2T8	protein_coding	939
ENSG00000177463	7182	NR2C2	protein_coding	4037
ENSG00000177464	2828	GPR4	protein_coding	3031
ENSG00000177465	122970	ACOT4	protein_coding	2362
ENSG00000177468	167826	OLIG3	protein_coding	2196
ENSG00000177469	284119	PTRF	protein_coding	3828
ENSG00000177476	81469	OR2G3	protein_coding	983
ENSG00000177479	10425	ARIH2	protein_coding	5797
ENSG00000177483	375316	RBM44	protein_coding	4444
ENSG00000177485	10009	ZBTB33	protein_coding	5313
ENSG00000177489	81470	OR2G2	protein_coding	954
ENSG00000177494	79413	ZBED2	protein_coding	2311
ENSG00000177504	51480	VCX2	protein_coding	811
ENSG00000177508	79191	IRX3	protein_coding	2601
ENSG00000177511	51046	ST8SIA3	protein_coding	12068
ENSG00000177519	56475	RPRM	protein_coding	1471
ENSG00000177535	127623	OR2B11	protein_coding	1054
