"id"	"ensembl_gene_id"	"biotype"	"hgnc_symbol"	"entrezgene_id"
"ENSG00000162723"	"ENSG00000162723.10"	"protein_coding"	"SLAMF9"	89886
"ENSG00000162727"	"ENSG00000162727.3"	"protein_coding"	"OR2M5"	127059
"ENSG00000162728"	"ENSG00000162728.5"	"protein_coding"	"KCNJ9"	3765
"ENSG00000162729"	"ENSG00000162729.14"	"protein_coding"	"IGSF8"	93185
"ENSG00000162733"	"ENSG00000162733.19"	"protein_coding"	"DDR2"	4921
"ENSG00000162734"	"ENSG00000162734.12"	"protein_coding"	"PEA15"	8682
"ENSG00000162735"	"ENSG00000162735.18"	"protein_coding"	"PEX19"	5824
"ENSG00000162736"	"ENSG00000162736.17"	"protein_coding"	"NCSTN"	23385
"ENSG00000162738"	"ENSG00000162738.6"	"protein_coding"	"VANGL2"	57216
"ENSG00000162739"	"ENSG00000162739.14"	"protein_coding"	"SLAMF6"	114836
"ENSG00000162745"	"ENSG00000162745.10"	"protein_coding"	"OLFML2B"	25903
"ENSG00000162746"	"ENSG00000162746.14"	"protein_coding"	"FCRLB"	127943
"ENSG00000162747"	"ENSG00000162747.11"	"protein_coding"	"FCGR3B"	2215
"ENSG00000162753"	"ENSG00000162753.13"	"protein_coding"	"SLC9C2"	284525
"ENSG00000162755"	"ENSG00000162755.14"	"protein_coding"	"KLHDC9"	126823
"ENSG00000162757"	"ENSG00000162757.4"	"protein_coding"	"C1orf74"	148304
"ENSG00000162761"	"ENSG00000162761.14"	"protein_coding"	"LMX1A"	4009
"ENSG00000162763"	"ENSG00000162763.3"	"protein_coding"	"LRRC52"	440699
"ENSG00000162769"	"ENSG00000162769.13"	"protein_coding"	"FLVCR1"	28982
"ENSG00000162771"	"ENSG00000162771.8"	"protein_coding"	"FAM71A"	149647
"ENSG00000162772"	"ENSG00000162772.17"	"protein_coding"	"ATF3"	467
"ENSG00000162775"	"ENSG00000162775.16"	"protein_coding"	"RBM15"	64783
"ENSG00000162777"	"ENSG00000162777.17"	"protein_coding"	"DENND2D"	79961
"ENSG00000162779"	"ENSG00000162779.22"	"protein_coding"	"AXDND1"	126859
"ENSG00000162782"	"ENSG00000162782.16"	"protein_coding"	"TDRD5"	163589
"ENSG00000162783"	"ENSG00000162783.11"	"protein_coding"	"IER5"	51278
"ENSG00000162804"	"ENSG00000162804.14"	"protein_coding"	"SNED1"	25992
"ENSG00000162813"	"ENSG00000162813.18"	"protein_coding"	"BPNT1"	10380
"ENSG00000162814"	"ENSG00000162814.11"	"protein_coding"	"SPATA17"	128153
"ENSG00000162817"	"ENSG00000162817.7"	"protein_coding"	"C1orf115"	79762
"ENSG00000162819"	"ENSG00000162819.12"	"protein_coding"	"BROX"	148362
"ENSG00000162825"	"ENSG00000162825.16"	"protein_coding"	"NBPF20"	100288142
"ENSG00000162836"	"ENSG00000162836.12"	"protein_coding"	"ACP6"	51205
"ENSG00000162840"	"ENSG00000162840.4"	"processed_pseudogene"	"MT2P1"	NA
"ENSG00000162843"	"ENSG00000162843.17"	"protein_coding"	"WDR64"	128025
"ENSG00000162849"	"ENSG00000162849.16"	"protein_coding"	"KIF26B"	55083
"ENSG00000162851"	"ENSG00000162851.8"	"protein_coding"	"TFB2M"	64216
"ENSG00000162852"	"ENSG00000162852.14"	"protein_coding"	"CNST"	163882
"ENSG00000162869"	"ENSG00000162869.16"	"protein_coding"	"PPP1R21"	129285
"ENSG00000162873"	"ENSG00000162873.14"	"protein_coding"	"KLHDC8A"	55220
"ENSG00000162877"	"ENSG00000162877.13"	"protein_coding"	"PM20D1"	148811
"ENSG00000162878"	"ENSG00000162878.13"	"protein_coding"	"PKDCC"	91461
"ENSG00000162881"	"ENSG00000162881.6"	"protein_coding"	"OXER1"	165140
"ENSG00000162882"	"ENSG00000162882.15"	"protein_coding"	"HAAO"	23498
"ENSG00000162885"	"ENSG00000162885.13"	"protein_coding"	"B3GALNT2"	148789
"ENSG00000162888"	"ENSG00000162888.4"	"lncRNA"	"C1orf147"	NA
"ENSG00000162889"	"ENSG00000162889.10"	"protein_coding"	"MAPKAPK2"	9261
"ENSG00000162891"	"ENSG00000162891.10"	"protein_coding"	"IL20"	50604
"ENSG00000162892"	"ENSG00000162892.16"	"protein_coding"	"IL24"	11009
"ENSG00000162894"	"ENSG00000162894.12"	"protein_coding"	"FCMR"	9214
"ENSG00000162896"	"ENSG00000162896.6"	"protein_coding"	"PIGR"	5284
"ENSG00000162897"	"ENSG00000162897.16"	"protein_coding"	"FCAMR"	83953
"ENSG00000162909"	"ENSG00000162909.18"	"protein_coding"	"CAPN2"	824
"ENSG00000162910"	"ENSG00000162910.19"	"protein_coding"	"MRPL55"	128308
"ENSG00000162913"	"ENSG00000162913.10"	"lncRNA"	"OBSCN-AS1"	574407
"ENSG00000162923"	"ENSG00000162923.16"	"protein_coding"	"WDR26"	80232
"ENSG00000162924"	"ENSG00000162924.14"	"protein_coding"	"REL"	5966
"ENSG00000162927"	"ENSG00000162927.14"	"protein_coding"	"PUS10"	150962
"ENSG00000162928"	"ENSG00000162928.9"	"protein_coding"	"PEX13"	5194
"ENSG00000162929"	"ENSG00000162929.14"	"protein_coding"	"KIAA1841"	84542
"ENSG00000162931"	"ENSG00000162931.12"	"protein_coding"	"TRIM17"	51127
"ENSG00000162944"	"ENSG00000162944.11"	"protein_coding"	"RFTN2"	130132
"ENSG00000162946"	"ENSG00000162946.22"	"protein_coding"	"DISC1"	27185
"ENSG00000162947"	"ENSG00000162947.5"	"lncRNA"	"LINC01931"	150596
"ENSG00000162949"	"ENSG00000162949.16"	"protein_coding"	"CAPN13"	92291
"ENSG00000162951"	"ENSG00000162951.11"	"protein_coding"	"LRRTM1"	347730
"ENSG00000162959"	"ENSG00000162959.13"	"protein_coding"	"MEMO1"	51072
"ENSG00000162961"	"ENSG00000162961.14"	"protein_coding"	"DPY30"	84661
"ENSG00000162971"	"ENSG00000162971.11"	"protein_coding"	"TYW5"	129450
"ENSG00000162972"	"ENSG00000162972.10"	"protein_coding"	"MAIP1"	79568
"ENSG00000162975"	"ENSG00000162975.5"	"protein_coding"	"KCNF1"	3754
"ENSG00000162976"	"ENSG00000162976.13"	"protein_coding"	"SLC66A3"	130814
"ENSG00000162980"	"ENSG00000162980.17"	"protein_coding"	"ARL5A"	26225
"ENSG00000162981"	"ENSG00000162981.14"	"protein_coding"	"LRATD1"	151354
"ENSG00000162989"	"ENSG00000162989.5"	"protein_coding"	"KCNJ3"	3760
"ENSG00000162992"	"ENSG00000162992.3"	"protein_coding"	"NEUROD1"	4760
"ENSG00000162994"	"ENSG00000162994.16"	"protein_coding"	"CLHC1"	130162
"ENSG00000162997"	"ENSG00000162997.15"	"transcribed_unitary_pseudogene"	"PRORSD1P"	344405
"ENSG00000162998"	"ENSG00000162998.5"	"protein_coding"	"FRZB"	2487
"ENSG00000162999"	"ENSG00000162999.13"	"protein_coding"	"DUSP19"	142679
"ENSG00000163001"	"ENSG00000163001.11"	"protein_coding"	"CFAP36"	112942
"ENSG00000163002"	"ENSG00000163002.13"	"protein_coding"	"NUP35"	129401
"ENSG00000163006"	"ENSG00000163006.12"	"protein_coding"	"CCDC138"	165055
"ENSG00000163012"	"ENSG00000163012.4"	"protein_coding"	"ZSWIM2"	151112
"ENSG00000163013"	"ENSG00000163013.11"	"protein_coding"	"FBXO41"	150726
"ENSG00000163016"	"ENSG00000163016.10"	"transcribed_unprocessed_pseudogene"	"ALMS1P1"	200420
"ENSG00000163017"	"ENSG00000163017.14"	"protein_coding"	"ACTG2"	72
"ENSG00000163026"	"ENSG00000163026.12"	"protein_coding"	"WDCP"	80304
"ENSG00000163029"	"ENSG00000163029.16"	"protein_coding"	"SMC6"	79677
"ENSG00000163032"	"ENSG00000163032.12"	"protein_coding"	"VSNL1"	7447
"ENSG00000163040"	"ENSG00000163040.14"	"protein_coding"	"CCDC74A"	90557
"ENSG00000163041"	"ENSG00000163041.11"	"protein_coding"	"H3F3A"	3020
"ENSG00000163046"	"ENSG00000163046.15"	"protein_coding"	"ANKRD30BL"	554226
"ENSG00000163050"	"ENSG00000163050.17"	"protein_coding"	"COQ8A"	56997
"ENSG00000163053"	"ENSG00000163053.11"	"protein_coding"	"SLC16A14"	151473
"ENSG00000163060"	"ENSG00000163060.8"	"protein_coding"	"TEKT4"	150483
"ENSG00000163064"	"ENSG00000163064.6"	"protein_coding"	"EN1"	2019
"ENSG00000163069"	"ENSG00000163069.12"	"protein_coding"	"SGCB"	6443
"ENSG00000163071"	"ENSG00000163071.11"	"protein_coding"	"SPATA18"	132671
"ENSG00000163072"	"ENSG00000163072.15"	"protein_coding"	"NOSTRIN"	115677
"ENSG00000163075"	"ENSG00000163075.13"	"protein_coding"	"CFAP221"	200373
"ENSG00000163081"	"ENSG00000163081.3"	"protein_coding"	"CCDC140"	151278
"ENSG00000163082"	"ENSG00000163082.10"	"protein_coding"	"SGPP2"	130367
"ENSG00000163083"	"ENSG00000163083.6"	"protein_coding"	"INHBB"	3625
"ENSG00000163092"	"ENSG00000163092.20"	"protein_coding"	"XIRP2"	129446
"ENSG00000163093"	"ENSG00000163093.12"	"protein_coding"	"BBS5"	129880
"ENSG00000163098"	"ENSG00000163098.6"	"transcribed_processed_pseudogene"	"BIRC8"	112401
"ENSG00000163104"	"ENSG00000163104.17"	"protein_coding"	"SMARCAD1"	56916
"ENSG00000163106"	"ENSG00000163106.11"	"protein_coding"	"HPGDS"	27306
"ENSG00000163110"	"ENSG00000163110.15"	"protein_coding"	"PDLIM5"	10611
"ENSG00000163114"	"ENSG00000163114.6"	"protein_coding"	"PDHA2"	5161
"ENSG00000163116"	"ENSG00000163116.10"	"protein_coding"	"STPG2"	285555
"ENSG00000163121"	"ENSG00000163121.10"	"protein_coding"	"NEURL3"	93082
"ENSG00000163125"	"ENSG00000163125.15"	"protein_coding"	"RPRD2"	23248
"ENSG00000163126"	"ENSG00000163126.15"	"protein_coding"	"ANKRD23"	200539
"ENSG00000163131"	"ENSG00000163131.11"	"protein_coding"	"CTSS"	1520
"ENSG00000163132"	"ENSG00000163132.8"	"protein_coding"	"MSX1"	4487
"ENSG00000163138"	"ENSG00000163138.19"	"protein_coding"	"PACRGL"	133015
"ENSG00000163141"	"ENSG00000163141.20"	"protein_coding"	"BNIPL"	149428
"ENSG00000163145"	"ENSG00000163145.12"	"protein_coding"	"C1QTNF7"	114905
"ENSG00000163154"	"ENSG00000163154.6"	"protein_coding"	"TNFAIP8L2"	79626
"ENSG00000163155"	"ENSG00000163155.12"	"protein_coding"	"LYSMD1"	388695
"ENSG00000163156"	"ENSG00000163156.11"	"protein_coding"	"SCNM1"	100534012
"ENSG00000163157"	"ENSG00000163157.15"	"protein_coding"	"TMOD4"	29765
"ENSG00000163159"	"ENSG00000163159.12"	"protein_coding"	"VPS72"	6944
"ENSG00000163161"	"ENSG00000163161.13"	"protein_coding"	"ERCC3"	2071
"ENSG00000163162"	"ENSG00000163162.9"	"protein_coding"	"RNF149"	284996
"ENSG00000163166"	"ENSG00000163166.15"	"protein_coding"	"IWS1"	55677
"ENSG00000163170"	"ENSG00000163170.12"	"protein_coding"	"BOLA3"	388962
"ENSG00000163171"	"ENSG00000163171.7"	"protein_coding"	"CDC42EP3"	10602
"ENSG00000163191"	"ENSG00000163191.6"	"protein_coding"	"S100A11"	6282
"ENSG00000163202"	"ENSG00000163202.5"	"protein_coding"	"LCE3D"	84648
"ENSG00000163206"	"ENSG00000163206.6"	"protein_coding"	"SMCP"	4184
"ENSG00000163207"	"ENSG00000163207.7"	"protein_coding"	"IVL"	3713
"ENSG00000163209"	"ENSG00000163209.15"	"protein_coding"	"SPRR3"	6707
"ENSG00000163214"	"ENSG00000163214.21"	"protein_coding"	"DHX57"	90957
"ENSG00000163216"	"ENSG00000163216.7"	"protein_coding"	"SPRR2D"	6703
"ENSG00000163217"	"ENSG00000163217.2"	"protein_coding"	"BMP10"	27302
"ENSG00000163218"	"ENSG00000163218.15"	"protein_coding"	"PGLYRP4"	57115
"ENSG00000163219"	"ENSG00000163219.12"	"protein_coding"	"ARHGAP25"	9938
"ENSG00000163220"	"ENSG00000163220.11"	"protein_coding"	"S100A9"	6280
"ENSG00000163221"	"ENSG00000163221.9"	"protein_coding"	"S100A12"	6283
"ENSG00000163235"	"ENSG00000163235.16"	"protein_coding"	"TGFA"	7039
"ENSG00000163239"	"ENSG00000163239.12"	"protein_coding"	"TDRD10"	126668
"ENSG00000163249"	"ENSG00000163249.12"	"protein_coding"	"CCNYL1"	151195
"ENSG00000163251"	"ENSG00000163251.4"	"protein_coding"	"FZD5"	7855
"ENSG00000163254"	"ENSG00000163254.5"	"protein_coding"	"CRYGC"	1420
"ENSG00000163257"	"ENSG00000163257.11"	"protein_coding"	"DCAF16"	54876
"ENSG00000163263"	"ENSG00000163263.7"	"protein_coding"	"C1orf189"	388701
"ENSG00000163273"	"ENSG00000163273.4"	"protein_coding"	"NPPC"	4880
"ENSG00000163281"	"ENSG00000163281.12"	"protein_coding"	"GNPDA2"	132789
"ENSG00000163283"	"ENSG00000163283.7"	"protein_coding"	"ALPP"	250
"ENSG00000163285"	"ENSG00000163285.8"	"protein_coding"	"GABRG1"	2565
"ENSG00000163286"	"ENSG00000163286.9"	"protein_coding"	"ALPG"	251
"ENSG00000163288"	"ENSG00000163288.14"	"protein_coding"	"GABRB1"	2560
"ENSG00000163291"	"ENSG00000163291.14"	"protein_coding"	"PAQR3"	152559
"ENSG00000163293"	"ENSG00000163293.12"	"protein_coding"	"NIPAL1"	152519
"ENSG00000163295"	"ENSG00000163295.5"	"protein_coding"	"ALPI"	248
"ENSG00000163297"	"ENSG00000163297.17"	"protein_coding"	"ANTXR2"	118429
"ENSG00000163312"	"ENSG00000163312.11"	"protein_coding"	"HELQ"	113510
"ENSG00000163319"	"ENSG00000163319.11"	"protein_coding"	"MRPS18C"	51023
"ENSG00000163320"	"ENSG00000163320.11"	"protein_coding"	"CGGBP1"	8545
"ENSG00000163322"	"ENSG00000163322.14"	"protein_coding"	"ABRAXAS1"	84142
"ENSG00000163328"	"ENSG00000163328.13"	"protein_coding"	"GPR155"	151556
"ENSG00000163331"	"ENSG00000163331.11"	"protein_coding"	"DAPL1"	92196
"ENSG00000163344"	"ENSG00000163344.6"	"protein_coding"	"PMVK"	10654
"ENSG00000163346"	"ENSG00000163346.17"	"protein_coding"	"PBXIP1"	57326
"ENSG00000163347"	"ENSG00000163347.6"	"protein_coding"	"CLDN1"	9076
"ENSG00000163348"	"ENSG00000163348.4"	"protein_coding"	"PYGO2"	90780
"ENSG00000163349"	"ENSG00000163349.22"	"protein_coding"	"HIPK1"	204851
"ENSG00000163352"	"ENSG00000163352.5"	"protein_coding"	"LENEP"	55891
"ENSG00000163354"	"ENSG00000163354.15"	"protein_coding"	"DCST2"	127579
"ENSG00000163357"	"ENSG00000163357.10"	"protein_coding"	"DCST1"	149095
"ENSG00000163359"	"ENSG00000163359.15"	"protein_coding"	"COL6A3"	1293
"ENSG00000163362"	"ENSG00000163362.11"	"protein_coding"	"INAVA"	55765
"ENSG00000163364"	"ENSG00000163364.10"	"lncRNA"	"LINC01116"	NA
"ENSG00000163374"	"ENSG00000163374.19"	"protein_coding"	"YY1AP1"	55249
"ENSG00000163376"	"ENSG00000163376.11"	"protein_coding"	"KBTBD8"	84541
"ENSG00000163377"	"ENSG00000163377.16"	"protein_coding"	"TAFA4"	151647
"ENSG00000163378"	"ENSG00000163378.14"	"protein_coding"	"EOGT"	285203
"ENSG00000163380"	"ENSG00000163380.15"	"protein_coding"	"LMOD3"	56203
"ENSG00000163382"	"ENSG00000163382.12"	"protein_coding"	"NAXE"	128240
"ENSG00000163389"	"ENSG00000163389.12"	"protein_coding"	"POGLUT1"	56983
"ENSG00000163393"	"ENSG00000163393.13"	"protein_coding"	"SLC22A15"	55356
"ENSG00000163394"	"ENSG00000163394.6"	"protein_coding"	"CCKAR"	886
"ENSG00000163395"	"ENSG00000163395.16"	"protein_coding"	"IGFN1"	91156
"ENSG00000163399"	"ENSG00000163399.16"	"protein_coding"	"ATP1A1"	476
"ENSG00000163406"	"ENSG00000163406.11"	"protein_coding"	"SLC15A2"	6565
"ENSG00000163412"	"ENSG00000163412.13"	"protein_coding"	"EIF4E3"	317649
"ENSG00000163421"	"ENSG00000163421.9"	"protein_coding"	"PROK2"	60675
"ENSG00000163424"	"ENSG00000163424.9"	"protein_coding"	"TEX55"	152405
"ENSG00000163428"	"ENSG00000163428.4"	"protein_coding"	"LRRC58"	116064
"ENSG00000163430"	"ENSG00000163430.12"	"protein_coding"	"FSTL1"	11167
"ENSG00000163431"	"ENSG00000163431.13"	"protein_coding"	"LMOD1"	25802
"ENSG00000163435"	"ENSG00000163435.16"	"protein_coding"	"ELF3"	1999
"ENSG00000163440"	"ENSG00000163440.12"	"protein_coding"	"PDCL2"	132954
"ENSG00000163444"	"ENSG00000163444.12"	"protein_coding"	"TMEM183A"	92703
"ENSG00000163449"	"ENSG00000163449.11"	"protein_coding"	"TMEM169"	92691
"ENSG00000163453"	"ENSG00000163453.11"	"protein_coding"	"IGFBP7"	3490
"ENSG00000163462"	"ENSG00000163462.18"	"protein_coding"	"TRIM46"	80128
"ENSG00000163463"	"ENSG00000163463.11"	"protein_coding"	"KRTCAP2"	200185
"ENSG00000163464"	"ENSG00000163464.8"	"protein_coding"	"CXCR1"	3577
"ENSG00000163466"	"ENSG00000163466.16"	"protein_coding"	"ARPC2"	10109
"ENSG00000163467"	"ENSG00000163467.11"	"protein_coding"	"TSACC"	128229
"ENSG00000163468"	"ENSG00000163468.15"	"protein_coding"	"CCT3"	7203
"ENSG00000163472"	"ENSG00000163472.19"	"protein_coding"	"TMEM79"	84283
"ENSG00000163479"	"ENSG00000163479.14"	"protein_coding"	"SSR2"	6746
"ENSG00000163481"	"ENSG00000163481.8"	"protein_coding"	"RNF25"	64320
"ENSG00000163482"	"ENSG00000163482.12"	"protein_coding"	"STK36"	27148
"ENSG00000163485"	"ENSG00000163485.17"	"protein_coding"	"ADORA1"	134
"ENSG00000163491"	"ENSG00000163491.16"	"protein_coding"	"NEK10"	152110
"ENSG00000163492"	"ENSG00000163492.15"	"protein_coding"	"CCDC141"	285025
"ENSG00000163497"	"ENSG00000163497.2"	"protein_coding"	"FEV"	54738
"ENSG00000163499"	"ENSG00000163499.12"	"protein_coding"	"CRYBA2"	1412
"ENSG00000163501"	"ENSG00000163501.7"	"protein_coding"	"IHH"	3549
"ENSG00000163507"	"ENSG00000163507.14"	"protein_coding"	"CIP2A"	57650
"ENSG00000163508"	"ENSG00000163508.13"	"protein_coding"	"EOMES"	8320
"ENSG00000163510"	"ENSG00000163510.14"	"protein_coding"	"CWC22"	57703
"ENSG00000163512"	"ENSG00000163512.14"	"protein_coding"	"AZI2"	64343
"ENSG00000163513"	"ENSG00000163513.18"	"protein_coding"	"TGFBR2"	7048
"ENSG00000163515"	"ENSG00000163515.6"	"protein_coding"	"RETNLB"	84666
"ENSG00000163516"	"ENSG00000163516.14"	"protein_coding"	"ANKZF1"	55139
"ENSG00000163517"	"ENSG00000163517.15"	"protein_coding"	"HDAC11"	79885
"ENSG00000163518"	"ENSG00000163518.11"	"protein_coding"	"FCRL4"	83417
"ENSG00000163519"	"ENSG00000163519.14"	"protein_coding"	"TRAT1"	50852
"ENSG00000163520"	"ENSG00000163520.14"	"protein_coding"	"FBLN2"	2199
"ENSG00000163521"	"ENSG00000163521.16"	"protein_coding"	"GLB1L"	79411
"ENSG00000163527"	"ENSG00000163527.10"	"protein_coding"	"STT3B"	201595
"ENSG00000163528"	"ENSG00000163528.13"	"protein_coding"	"CHCHD4"	131474
"ENSG00000163530"	"ENSG00000163530.4"	"protein_coding"	"DPPA2"	151871
"ENSG00000163531"	"ENSG00000163531.15"	"protein_coding"	"NFASC"	23114
"ENSG00000163534"	"ENSG00000163534.15"	"protein_coding"	"FCRL1"	115350
"ENSG00000163535"	"ENSG00000163535.18"	"protein_coding"	"SGO2"	151246
"ENSG00000163536"	"ENSG00000163536.12"	"protein_coding"	"SERPINI1"	5274
"ENSG00000163539"	"ENSG00000163539.17"	"protein_coding"	"CLASP2"	23122
"ENSG00000163541"	"ENSG00000163541.12"	"protein_coding"	"SUCLG1"	8802
"ENSG00000163545"	"ENSG00000163545.10"	"protein_coding"	"NUAK2"	81788
"ENSG00000163554"	"ENSG00000163554.15"	"protein_coding"	"SPTA1"	6708
"ENSG00000163558"	"ENSG00000163558.13"	"protein_coding"	"PRKCI"	5584
"ENSG00000163563"	"ENSG00000163563.8"	"protein_coding"	"MNDA"	4332
"ENSG00000163564"	"ENSG00000163564.15"	"protein_coding"	"PYHIN1"	149628
"ENSG00000163565"	"ENSG00000163565.18"	"protein_coding"	"IFI16"	3428
"ENSG00000163568"	"ENSG00000163568.15"	"protein_coding"	"AIM2"	9447
"ENSG00000163576"	"ENSG00000163576.18"	"protein_coding"	"EFHB"	151651
"ENSG00000163577"	"ENSG00000163577.8"	"protein_coding"	"EIF5A2"	56648
"ENSG00000163581"	"ENSG00000163581.14"	"protein_coding"	"SLC2A2"	6514
"ENSG00000163584"	"ENSG00000163584.18"	"protein_coding"	"RPL22L1"	200916
"ENSG00000163586"	"ENSG00000163586.10"	"protein_coding"	"FABP1"	2168
"ENSG00000163590"	"ENSG00000163590.14"	"protein_coding"	"PPM1L"	151742
"ENSG00000163596"	"ENSG00000163596.16"	"protein_coding"	"ICA1L"	130026
"ENSG00000163597"	"ENSG00000163597.15"	"lncRNA"	"SNHG16"	100507246
"ENSG00000163599"	"ENSG00000163599.17"	"protein_coding"	"CTLA4"	1493
"ENSG00000163600"	"ENSG00000163600.12"	"protein_coding"	"ICOS"	29851
"ENSG00000163602"	"ENSG00000163602.10"	"protein_coding"	"RYBP"	23429
"ENSG00000163605"	"ENSG00000163605.15"	"protein_coding"	"PPP4R2"	151987
"ENSG00000163606"	"ENSG00000163606.11"	"protein_coding"	"CD200R1"	131450
"ENSG00000163607"	"ENSG00000163607.16"	"protein_coding"	"GTPBP8"	29083
"ENSG00000163608"	"ENSG00000163608.15"	"protein_coding"	"NEPRO"	25871
"ENSG00000163611"	"ENSG00000163611.11"	"protein_coding"	"SPICE1"	152185
"ENSG00000163612"	"ENSG00000163612.10"	"unprocessed_pseudogene"	"FAM86KP"	NA
"ENSG00000163617"	"ENSG00000163617.11"	"protein_coding"	"CCDC191"	57577
"ENSG00000163618"	"ENSG00000163618.18"	"protein_coding"	"CADPS"	8618
"ENSG00000163623"	"ENSG00000163623.9"	"protein_coding"	"NKX6-1"	4825
"ENSG00000163624"	"ENSG00000163624.6"	"protein_coding"	"CDS1"	1040
"ENSG00000163625"	"ENSG00000163625.15"	"protein_coding"	"WDFY3"	23001
"ENSG00000163626"	"ENSG00000163626.16"	"protein_coding"	"COX18"	285521
"ENSG00000163629"	"ENSG00000163629.13"	"protein_coding"	"PTPN13"	5783
"ENSG00000163630"	"ENSG00000163630.11"	"protein_coding"	"SYNPR"	132204
"ENSG00000163631"	"ENSG00000163631.17"	"protein_coding"	"ALB"	213
"ENSG00000163632"	"ENSG00000163632.14"	"protein_coding"	"C3orf49"	132200
"ENSG00000163633"	"ENSG00000163633.12"	"protein_coding"	"C4orf36"	132989
"ENSG00000163634"	"ENSG00000163634.12"	"protein_coding"	"THOC7"	80145
"ENSG00000163635"	"ENSG00000163635.18"	"protein_coding"	"ATXN7"	6314
"ENSG00000163636"	"ENSG00000163636.10"	"protein_coding"	"PSMD6"	9861
"ENSG00000163637"	"ENSG00000163637.13"	"protein_coding"	"PRICKLE2"	166336
"ENSG00000163638"	"ENSG00000163638.13"	"protein_coding"	"ADAMTS9"	56999
"ENSG00000163644"	"ENSG00000163644.15"	"protein_coding"	"PPM1K"	152926
"ENSG00000163645"	"ENSG00000163645.15"	"protein_coding"	"ERICH6"	131831
"ENSG00000163646"	"ENSG00000163646.11"	"protein_coding"	"CLRN1"	7401
"ENSG00000163655"	"ENSG00000163655.16"	"protein_coding"	"GMPS"	8833
"ENSG00000163659"	"ENSG00000163659.13"	"protein_coding"	"TIPARP"	25976
"ENSG00000163660"	"ENSG00000163660.11"	"protein_coding"	"CCNL1"	57018
"ENSG00000163661"	"ENSG00000163661.4"	"protein_coding"	"PTX3"	5806
"ENSG00000163666"	"ENSG00000163666.10"	"protein_coding"	"HESX1"	8820
"ENSG00000163673"	"ENSG00000163673.7"	"protein_coding"	"DCLK3"	85443
"ENSG00000163681"	"ENSG00000163681.15"	"protein_coding"	"SLMAP"	7871
"ENSG00000163682"	"ENSG00000163682.16"	"protein_coding"	"RPL9"	6133
"ENSG00000163683"	"ENSG00000163683.12"	"protein_coding"	"SMIM14"	201895
"ENSG00000163684"	"ENSG00000163684.11"	"protein_coding"	"RPP14"	11102
"ENSG00000163686"	"ENSG00000163686.15"	"protein_coding"	"ABHD6"	57406
"ENSG00000163687"	"ENSG00000163687.14"	"protein_coding"	"DNASE1L3"	1776
"ENSG00000163689"	"ENSG00000163689.20"	"protein_coding"	"C3orf67"	200844
"ENSG00000163694"	"ENSG00000163694.15"	"protein_coding"	"RBM47"	54502
"ENSG00000163697"	"ENSG00000163697.17"	"protein_coding"	"APBB2"	323
"ENSG00000163701"	"ENSG00000163701.19"	"protein_coding"	"IL17RE"	132014
"ENSG00000163702"	"ENSG00000163702.20"	"protein_coding"	"IL17RC"	84818
"ENSG00000163703"	"ENSG00000163703.17"	"protein_coding"	"CRELD1"	78987
"ENSG00000163704"	"ENSG00000163704.12"	"protein_coding"	"PRRT3"	285368
"ENSG00000163705"	"ENSG00000163705.13"	"protein_coding"	"FANCD2OS"	115795
"ENSG00000163710"	"ENSG00000163710.9"	"protein_coding"	"PCOLCE2"	26577
"ENSG00000163714"	"ENSG00000163714.18"	"protein_coding"	"U2SURP"	23350
"ENSG00000163719"	"ENSG00000163719.19"	"protein_coding"	"MTMR14"	64419
"ENSG00000163728"	"ENSG00000163728.11"	"protein_coding"	"TTC14"	151613
"ENSG00000163734"	"ENSG00000163734.4"	"protein_coding"	"CXCL3"	2921
"ENSG00000163735"	"ENSG00000163735.7"	"protein_coding"	"CXCL5"	6374
"ENSG00000163736"	"ENSG00000163736.4"	"protein_coding"	"PPBP"	5473
"ENSG00000163737"	"ENSG00000163737.4"	"protein_coding"	"PF4"	5196
