id	ensembl_gene_id	biotype	hgnc_symbol	entrezgene_id
ENSG00000128266	ENSG00000128266.9	protein_coding	GNAZ	2781
ENSG00000128268	ENSG00000128268.12	protein_coding	MGAT3	4248
ENSG00000128274	ENSG00000128274.17	protein_coding	A4GALT	53947
ENSG00000128283	ENSG00000128283.7	protein_coding	CDC42EP1	11135
ENSG00000128284	ENSG00000128284.19	protein_coding	APOL3	80833
ENSG00000128285	ENSG00000128285.4	protein_coding	MCHR1	2847
ENSG00000128294	ENSG00000128294.16	protein_coding	TPST2	8459
ENSG00000128298	ENSG00000128298.17	protein_coding	BAIAP2L2	80115
ENSG00000128309	ENSG00000128309.16	protein_coding	MPST	4357
ENSG00000128311	ENSG00000128311.14	protein_coding	TST	7263
ENSG00000128335	ENSG00000128335.14	protein_coding	APOL2	23780
ENSG00000128340	ENSG00000128340.15	protein_coding	RAC2	5880
ENSG00000128342	ENSG00000128342.5	protein_coding	LIF	3976
ENSG00000128346	ENSG00000128346.11	protein_coding	C22orf23	84645
ENSG00000128383	ENSG00000128383.13	protein_coding	APOBEC3A	200315
ENSG00000128394	ENSG00000128394.17	protein_coding	APOBEC3F	200316
ENSG00000128408	ENSG00000128408.9	protein_coding	RIBC2	26150
ENSG00000128422	ENSG00000128422.17	protein_coding	KRT17	3872
ENSG00000128463	ENSG00000128463.13	protein_coding	EMC4	51234
ENSG00000128482	ENSG00000128482.16	protein_coding	RNF112	7732
ENSG00000128487	ENSG00000128487.16	protein_coding	SPECC1	92521
ENSG00000128510	ENSG00000128510.12	protein_coding	CPA4	51200
ENSG00000128512	ENSG00000128512.22	protein_coding	DOCK4	9732
ENSG00000128513	ENSG00000128513.16	protein_coding	POT1	25913
ENSG00000128524	ENSG00000128524.5	protein_coding	ATP6V1F	9296
ENSG00000128534	ENSG00000128534.8	protein_coding	LSM8	51691
ENSG00000128536	ENSG00000128536.16	protein_coding	CDHR3	222256
ENSG00000128563	ENSG00000128563.13	protein_coding	PRKRIP1	79706
ENSG00000128564	ENSG00000128564.7	protein_coding	VGF	7425
ENSG00000128567	ENSG00000128567.17	protein_coding	PODXL	5420
ENSG00000128573	ENSG00000128573.25	protein_coding	FOXP2	93986
ENSG00000128578	ENSG00000128578.10	protein_coding	STRIP2	57464
ENSG00000128581	ENSG00000128581.17	protein_coding	IFT22	64792
ENSG00000128585	ENSG00000128585.18	protein_coding	MKLN1	4289
ENSG00000128590	ENSG00000128590.5	protein_coding	DNAJB9	4189
ENSG00000128591	ENSG00000128591.15	protein_coding	FLNC	2318
ENSG00000128594	ENSG00000128594.8	protein_coding	LRRC4	64101
ENSG00000128595	ENSG00000128595.17	protein_coding	CALU	813
ENSG00000128596	ENSG00000128596.17	protein_coding	CCDC136	64753
ENSG00000128602	ENSG00000128602.11	protein_coding	SMO	6608
ENSG00000128604	ENSG00000128604.20	protein_coding	IRF5	3663
ENSG00000128606	ENSG00000128606.13	protein_coding	LRRC17	10234
ENSG00000128607	ENSG00000128607.14	protein_coding	KLHDC10	23008
ENSG00000128609	ENSG00000128609.15	protein_coding	NDUFA5	4698
ENSG00000128617	ENSG00000128617.2	protein_coding	OPN1SW	611
ENSG00000128626	ENSG00000128626.11	protein_coding	MRPS12	6183
ENSG00000128641	ENSG00000128641.19	protein_coding	MYO1B	4430
ENSG00000128645	ENSG00000128645.15	protein_coding	HOXD1	3231
ENSG00000128652	ENSG00000128652.11	protein_coding	HOXD3	3232
ENSG00000128654	ENSG00000128654.14	protein_coding	MTX2	10651
ENSG00000128655	ENSG00000128655.18	protein_coding	PDE11A	50940
ENSG00000128656	ENSG00000128656.14	protein_coding	CHN1	1123
ENSG00000128683	ENSG00000128683.14	protein_coding	GAD1	2571
ENSG00000128694	ENSG00000128694.12	protein_coding	OSGEPL1	64172
ENSG00000128699	ENSG00000128699.14	protein_coding	ORMDL1	94101
ENSG00000128708	ENSG00000128708.13	protein_coding	HAT1	8520
ENSG00000128709	ENSG00000128709.13	protein_coding	HOXD9	3235
ENSG00000128710	ENSG00000128710.5	protein_coding	HOXD10	3236
ENSG00000128713	ENSG00000128713.14	protein_coding	HOXD11	3237
ENSG00000128714	ENSG00000128714.6	protein_coding	HOXD13	3239
ENSG00000128731	ENSG00000128731.17	protein_coding	HERC2	8924
ENSG00000128789	ENSG00000128789.21	protein_coding	PSMG2	56984
ENSG00000128791	ENSG00000128791.12	protein_coding	TWSG1	57045
ENSG00000128805	ENSG00000128805.14	protein_coding	ARHGAP22	58504
ENSG00000128815	ENSG00000128815.19	protein_coding	WDFY4	57705
ENSG00000128829	ENSG00000128829.12	protein_coding	EIF2AK4	440275
ENSG00000128833	ENSG00000128833.13	protein_coding	MYO5C	55930
ENSG00000128849	ENSG00000128849.10	protein_coding	CGNL1	84952
ENSG00000128872	ENSG00000128872.10	protein_coding	TMOD2	29767
ENSG00000128881	ENSG00000128881.17	protein_coding	TTBK2	146057
ENSG00000128891	ENSG00000128891.15	protein_coding	CCDC32	90416
ENSG00000128908	ENSG00000128908.17	protein_coding	INO80	54617
ENSG00000128915	ENSG00000128915.12	protein_coding	ICE2	79664
ENSG00000128917	ENSG00000128917.8	protein_coding	DLL4	54567
ENSG00000128918	ENSG00000128918.15	protein_coding	ALDH1A2	8854
ENSG00000128923	ENSG00000128923.11	protein_coding	MINDY2	54629
ENSG00000128928	ENSG00000128928.10	protein_coding	IVD	3712
ENSG00000128944	ENSG00000128944.13	protein_coding	KNSTRN	90417
ENSG00000128951	ENSG00000128951.14	protein_coding	DUT	1854
ENSG00000128965	ENSG00000128965.13	protein_coding	CHAC1	79094
ENSG00000128973	ENSG00000128973.13	protein_coding	CLN6	54982
ENSG00000128989	ENSG00000128989.10	protein_coding	ARPP19	10776
ENSG00000129003	ENSG00000129003.18	protein_coding	VPS13C	54832
ENSG00000129009	ENSG00000129009.13	protein_coding	ISLR	3671
ENSG00000129028	ENSG00000129028.9	protein_coding	THAP10	56906
ENSG00000129038	ENSG00000129038.16	protein_coding	LOXL1	4016
ENSG00000129055	ENSG00000129055.12	protein_coding	ANAPC13	25847
ENSG00000129071	ENSG00000129071.9	protein_coding	MBD4	8930
ENSG00000129083	ENSG00000129083.12	protein_coding	COPB1	1315
ENSG00000129084	ENSG00000129084.17	protein_coding	PSMA1	5682
ENSG00000129103	ENSG00000129103.18	protein_coding	SUMF2	25870
ENSG00000129116	ENSG00000129116.19	protein_coding	PALLD	23022
ENSG00000129128	ENSG00000129128.13	protein_coding	SPCS3	60559
ENSG00000129158	ENSG00000129158.11	protein_coding	SERGEF	26297
ENSG00000129159	ENSG00000129159.7	protein_coding	KCNC1	3746
ENSG00000129167	ENSG00000129167.9	protein_coding	TPH1	7166
ENSG00000129173	ENSG00000129173.13	protein_coding	E2F8	79733
ENSG00000129187	ENSG00000129187.14	protein_coding	DCTD	1635
ENSG00000129194	ENSG00000129194.8	protein_coding	SOX15	6665
ENSG00000129195	ENSG00000129195.16	protein_coding	PIMREG	54478
ENSG00000129197	ENSG00000129197.14	protein_coding	RPAIN	84268
ENSG00000129204	ENSG00000129204.16	protein_coding	USP6	9098
ENSG00000129214	ENSG00000129214.15	protein_coding	SHBG	6462
ENSG00000129219	ENSG00000129219.14	protein_coding	PLD2	5338
ENSG00000129235	ENSG00000129235.11	protein_coding	TXNDC17	84817
ENSG00000129244	ENSG00000129244.9	protein_coding	ATP1B2	482
ENSG00000129245	ENSG00000129245.12	protein_coding	FXR2	9513
ENSG00000129250	ENSG00000129250.12	protein_coding	KIF1C	10749
ENSG00000129255	ENSG00000129255.16	protein_coding	MPDU1	9526
ENSG00000129292	ENSG00000129292.20	protein_coding	PHF20L1	51105
ENSG00000129295	ENSG00000129295.9	protein_coding	LRRC6	23639
ENSG00000129315	ENSG00000129315.11	protein_coding	CCNT1	904
ENSG00000129317	ENSG00000129317.14	protein_coding	PUS7L	83448
ENSG00000129347	ENSG00000129347.21	protein_coding	KRI1	65095
ENSG00000129351	ENSG00000129351.17	protein_coding	ILF3	3609
ENSG00000129353	ENSG00000129353.15	protein_coding	SLC44A2	57153
ENSG00000129354	ENSG00000129354.11	protein_coding	AP1M2	10053
ENSG00000129355	ENSG00000129355.7	protein_coding	CDKN2D	1032
ENSG00000129422	ENSG00000129422.14	protein_coding	MTUS1	57509
ENSG00000129437	ENSG00000129437.10	protein_coding	KLK14	43847
ENSG00000129450	ENSG00000129450.8	protein_coding	SIGLEC9	27180
ENSG00000129451	ENSG00000129451.12	protein_coding	KLK10	5655
ENSG00000129455	ENSG00000129455.15	protein_coding	KLK8	11202
ENSG00000129460	ENSG00000129460.16	protein_coding	NGDN	25983
ENSG00000129465	ENSG00000129465.16	protein_coding	RIPK3	11035
ENSG00000129467	ENSG00000129467.13	protein_coding	ADCY4	196883
ENSG00000129472	ENSG00000129472.15	protein_coding	RAB2B	84932
ENSG00000129473	ENSG00000129473.9	protein_coding	BCL2L2	599
ENSG00000129474	ENSG00000129474.16	protein_coding	AJUBA	84962
ENSG00000129480	ENSG00000129480.13	protein_coding	DTD2	112487
ENSG00000129484	ENSG00000129484.13	protein_coding	PARP2	10038
ENSG00000129493	ENSG00000129493.15	protein_coding	HEATR5A	25938
ENSG00000129514	ENSG00000129514.6	protein_coding	FOXA1	3169
ENSG00000129515	ENSG00000129515.20	protein_coding	SNX6	58533
ENSG00000129518	ENSG00000129518.9	protein_coding	EAPP	55837
ENSG00000129521	ENSG00000129521.14	protein_coding	EGLN3	112399
ENSG00000129534	ENSG00000129534.14	protein_coding	MIS18BP1	55320
ENSG00000129535	ENSG00000129535.12	protein_coding	NRL	4901
ENSG00000129538	ENSG00000129538.14	protein_coding	RNASE1	6035
ENSG00000129559	ENSG00000129559.13	protein_coding	NEDD8	4738
ENSG00000129562	ENSG00000129562.11	protein_coding	DAD1	1603
ENSG00000129566	ENSG00000129566.13	protein_coding	TEP1	7011
ENSG00000129595	ENSG00000129595.13	protein_coding	EPB41L4A	64097
ENSG00000129596	ENSG00000129596.5	protein_coding	CDO1	1036
ENSG00000129625	ENSG00000129625.13	protein_coding	REEP5	7905
ENSG00000129636	ENSG00000129636.13	protein_coding	ITFG1	81533
ENSG00000129646	ENSG00000129646.14	protein_coding	QRICH2	84074
ENSG00000129654	ENSG00000129654.8	protein_coding	FOXJ1	2302
ENSG00000129657	ENSG00000129657.16	protein_coding	SEC14L1	6397
ENSG00000129667	ENSG00000129667.12	protein_coding	RHBDF2	79651
ENSG00000129673	ENSG00000129673.9	protein_coding	AANAT	15
ENSG00000129675	ENSG00000129675.16	protein_coding	ARHGEF6	9459
ENSG00000129680	ENSG00000129680.16	protein_coding	MAP7D3	79649
ENSG00000129682	ENSG00000129682.16	protein_coding	FGF13	2258
ENSG00000129691	ENSG00000129691.16	protein_coding	ASH2L	9070
ENSG00000129696	ENSG00000129696.12	protein_coding	TTI2	80185
ENSG00000129749	ENSG00000129749.3	protein_coding	CHRNA10	57053
ENSG00000129757	ENSG00000129757.13	protein_coding	CDKN1C	1028
ENSG00000129810	ENSG00000129810.15	protein_coding	SGO1	151648
ENSG00000129824	ENSG00000129824.16	protein_coding	RPS4Y1	6192
ENSG00000129910	ENSG00000129910.8	protein_coding	CDH15	1013
ENSG00000129911	ENSG00000129911.9	protein_coding	KLF16	83855
ENSG00000129925	ENSG00000129925.11	protein_coding	TMEM8A	58986
ENSG00000129932	ENSG00000129932.9	protein_coding	DOHH	83475
ENSG00000129933	ENSG00000129933.21	protein_coding	MAU2	23383
ENSG00000129946	ENSG00000129946.10	protein_coding	SHC2	25759
ENSG00000129988	ENSG00000129988.6	protein_coding	LBP	3929
ENSG00000129990	ENSG00000129990.15	protein_coding	SYT5	6861
ENSG00000129991	ENSG00000129991.13	protein_coding	TNNI3	7137
ENSG00000129993	ENSG00000129993.15	protein_coding	CBFA2T3	863
ENSG00000130005	ENSG00000130005.13	protein_coding	GAMT	2593
ENSG00000130021	ENSG00000130021.14	protein_coding	PUDP	8226
ENSG00000130023	ENSG00000130023.16	protein_coding	ERMARD	55780
ENSG00000130024	ENSG00000130024.15	protein_coding	PHF10	55274
ENSG00000130032	ENSG00000130032.16	protein_coding	PRRG3	79057
ENSG00000130035	ENSG00000130035.8	protein_coding	GALNT8	26290
ENSG00000130037	ENSG00000130037.5	protein_coding	KCNA5	3741
ENSG00000130038	ENSG00000130038.10	protein_coding	CRACR2A	84766
ENSG00000130045	ENSG00000130045.16	protein_coding	NXNL2	158046
ENSG00000130052	ENSG00000130052.13	protein_coding	STARD8	9754
ENSG00000130054	ENSG00000130054.4	protein_coding	FAM155B	27112
ENSG00000130055	ENSG00000130055.13	protein_coding	GDPD2	54857
ENSG00000130066	ENSG00000130066.16	protein_coding	SAT1	6303
ENSG00000130119	ENSG00000130119.16	protein_coding	GNL3L	54552
ENSG00000130147	ENSG00000130147.16	protein_coding	SH3BP4	23677
ENSG00000130150	ENSG00000130150.12	protein_coding	MOSPD2	158747
ENSG00000130158	ENSG00000130158.14	protein_coding	DOCK6	57572
ENSG00000130159	ENSG00000130159.14	protein_coding	ECSIT	51295
ENSG00000130164	ENSG00000130164.13	protein_coding	LDLR	3949
ENSG00000130165	ENSG00000130165.10	protein_coding	ELOF1	84337
ENSG00000130173	ENSG00000130173.13	protein_coding	ANGPTL8	55908
ENSG00000130175	ENSG00000130175.9	protein_coding	PRKCSH	5589
ENSG00000130176	ENSG00000130176.8	protein_coding	CNN1	1264
ENSG00000130177	ENSG00000130177.16	protein_coding	CDC16	8881
ENSG00000130193	ENSG00000130193.8	protein_coding	THEM6	51337
ENSG00000130202	ENSG00000130202.10	protein_coding	NECTIN2	5819
ENSG00000130203	ENSG00000130203.10	protein_coding	APOE	348
ENSG00000130208	ENSG00000130208.9	protein_coding	APOC1	341
ENSG00000130222	ENSG00000130222.11	protein_coding	GADD45G	10912
ENSG00000130224	ENSG00000130224.15	protein_coding	LRCH2	57631
ENSG00000130226	ENSG00000130226.17	protein_coding	DPP6	1804
ENSG00000130227	ENSG00000130227.17	protein_coding	XPO7	23039
ENSG00000130244	ENSG00000130244.12	protein_coding	FAM98C	147965
ENSG00000130254	ENSG00000130254.12	protein_coding	SAFB2	9667
ENSG00000130255	ENSG00000130255.13	protein_coding	RPL36	25873
ENSG00000130270	ENSG00000130270.16	protein_coding	ATP8B3	148229
ENSG00000130294	ENSG00000130294.16	protein_coding	KIF1A	547
ENSG00000130299	ENSG00000130299.17	protein_coding	GTPBP3	84705
ENSG00000130300	ENSG00000130300.9	protein_coding	PLVAP	83483
ENSG00000130303	ENSG00000130303.13	protein_coding	BST2	684
ENSG00000130304	ENSG00000130304.17	protein_coding	SLC27A1	376497
ENSG00000130305	ENSG00000130305.17	protein_coding	NSUN5	55695
ENSG00000130307	ENSG00000130307.12	protein_coding	USHBP1	83878
ENSG00000130309	ENSG00000130309.11	protein_coding	COLGALT1	79709
ENSG00000130311	ENSG00000130311.11	protein_coding	DDA1	79016
ENSG00000130312	ENSG00000130312.6	protein_coding	MRPL34	64981
ENSG00000130313	ENSG00000130313.7	protein_coding	PGLS	25796
ENSG00000130332	ENSG00000130332.15	protein_coding	LSM7	51690
ENSG00000130338	ENSG00000130338.13	protein_coding	TULP4	56995
ENSG00000130340	ENSG00000130340.16	protein_coding	SNX9	51429
ENSG00000130347	ENSG00000130347.13	protein_coding	RTN4IP1	84816
ENSG00000130348	ENSG00000130348.11	protein_coding	QRSL1	55278
ENSG00000130349	ENSG00000130349.10	protein_coding	MTRES1	51250
ENSG00000130363	ENSG00000130363.11	protein_coding	RSPH3	83861
ENSG00000130377	ENSG00000130377.13	protein_coding	ACSBG2	81616
ENSG00000130382	ENSG00000130382.9	protein_coding	MLLT1	4298
ENSG00000130396	ENSG00000130396.20	protein_coding	AFDN	4301
ENSG00000130402	ENSG00000130402.12	protein_coding	ACTN4	81
ENSG00000130413	ENSG00000130413.15	protein_coding	STK33	65975
ENSG00000130414	ENSG00000130414.12	protein_coding	NDUFA10	4705
ENSG00000130449	ENSG00000130449.6	protein_coding	ZSWIM6	57688
ENSG00000130475	ENSG00000130475.14	protein_coding	FCHO1	23149
ENSG00000130477	ENSG00000130477.15	protein_coding	UNC13A	23025
ENSG00000130479	ENSG00000130479.11	protein_coding	MAP1S	55201
ENSG00000130487	ENSG00000130487.9	protein_coding	KLHDC7B	113730
ENSG00000130508	ENSG00000130508.11	protein_coding	PXDN	7837
ENSG00000130511	ENSG00000130511.16	protein_coding	SSBP4	170463
ENSG00000130513	ENSG00000130513.6	protein_coding	GDF15	9518
ENSG00000130517	ENSG00000130517.14	protein_coding	PGPEP1	54858
ENSG00000130518	ENSG00000130518.17	protein_coding	IQCN	80726
ENSG00000130520	ENSG00000130520.10	protein_coding	LSM4	25804
ENSG00000130522	ENSG00000130522.6	protein_coding	JUND	3727
ENSG00000130528	ENSG00000130528.12	protein_coding	HRC	3270
ENSG00000130529	ENSG00000130529.16	protein_coding	TRPM4	54795
ENSG00000130540	ENSG00000130540.14	protein_coding	SULT4A1	25830
ENSG00000130544	ENSG00000130544.12	protein_coding	ZNF557	79230
ENSG00000130545	ENSG00000130545.16	protein_coding	CRB3	92359
ENSG00000130558	ENSG00000130558.19	protein_coding	OLFM1	10439
ENSG00000130559	ENSG00000130559.19	protein_coding	CAMSAP1	157922
ENSG00000130560	ENSG00000130560.9	protein_coding	UBAC1	10422
ENSG00000130584	ENSG00000130584.11	protein_coding	ZBTB46	140685
ENSG00000130589	ENSG00000130589.16	protein_coding	HELZ2	85441
ENSG00000130590	ENSG00000130590.14	protein_coding	SAMD10	140700
ENSG00000130592	ENSG00000130592.15	protein_coding	LSP1	4046
ENSG00000130598	ENSG00000130598.16	protein_coding	TNNI2	7136
ENSG00000130600	ENSG00000130600.19	lncRNA	H19	100033819
ENSG00000130635	ENSG00000130635.15	protein_coding	COL5A1	1289
ENSG00000130638	ENSG00000130638.17	protein_coding	ATXN10	25814
ENSG00000130640	ENSG00000130640.13	protein_coding	TUBGCP2	10844
ENSG00000130643	ENSG00000130643.9	protein_coding	CALY	50632
ENSG00000130649	ENSG00000130649.10	protein_coding	CYP2E1	1571
ENSG00000130653	ENSG00000130653.16	protein_coding	PNPLA7	375775
ENSG00000130669	ENSG00000130669.17	protein_coding	PAK4	10298
ENSG00000130675	ENSG00000130675.15	protein_coding	MNX1	3110
ENSG00000130684	ENSG00000130684.14	protein_coding	ZNF337	26152
ENSG00000130695	ENSG00000130695.15	protein_coding	CEP85	64793
ENSG00000130699	ENSG00000130699.18	protein_coding	TAF4	6874
ENSG00000130701	ENSG00000130701.4	protein_coding	RBBP8NL	140893
ENSG00000130702	ENSG00000130702.15	protein_coding	LAMA5	3911
ENSG00000130703	ENSG00000130703.16	protein_coding	OSBPL2	9885
ENSG00000130706	ENSG00000130706.13	protein_coding	ADRM1	11047
ENSG00000130707	ENSG00000130707.18	protein_coding	ASS1	445
ENSG00000130711	ENSG00000130711.4	protein_coding	PRDM12	59335
ENSG00000130713	ENSG00000130713.16	protein_coding	EXOSC2	23404
ENSG00000130714	ENSG00000130714.16	protein_coding	POMT1	10585
ENSG00000130717	ENSG00000130717.13	protein_coding	UCK1	83549
ENSG00000130720	ENSG00000130720.13	protein_coding	FIBCD1	84929
ENSG00000130723	ENSG00000130723.20	protein_coding	PRRC2B	84726
ENSG00000130724	ENSG00000130724.9	protein_coding	CHMP2A	27243
ENSG00000130725	ENSG00000130725.8	protein_coding	UBE2M	9040
ENSG00000130726	ENSG00000130726.12	protein_coding	TRIM28	10155
ENSG00000130731	ENSG00000130731.16	protein_coding	METTL26	84326
ENSG00000130733	ENSG00000130733.10	protein_coding	YIPF2	78992
ENSG00000130734	ENSG00000130734.10	protein_coding	ATG4D	84971
ENSG00000130741	ENSG00000130741.11	protein_coding	EIF2S3	1968
ENSG00000130748	ENSG00000130748.7	protein_coding	TMEM160	54958
ENSG00000130749	ENSG00000130749.10	protein_coding	ZC3H4	23211
ENSG00000130751	ENSG00000130751.10	protein_coding	NPAS1	4861
ENSG00000130755	ENSG00000130755.13	protein_coding	GMFG	9535
ENSG00000130758	ENSG00000130758.8	protein_coding	MAP3K10	4294
ENSG00000130762	ENSG00000130762.15	protein_coding	ARHGEF16	27237
ENSG00000130764	ENSG00000130764.10	protein_coding	LRRC47	57470
ENSG00000130766	ENSG00000130766.5	protein_coding	SESN2	83667
ENSG00000130768	ENSG00000130768.15	protein_coding	SMPDL3B	27293
ENSG00000130770	ENSG00000130770.18	protein_coding	ATP5IF1	93974
ENSG00000130772	ENSG00000130772.14	protein_coding	MED18	54797
ENSG00000130775	ENSG00000130775.16	protein_coding	THEMIS2	9473
ENSG00000130779	ENSG00000130779.20	protein_coding	CLIP1	6249
ENSG00000130783	ENSG00000130783.14	protein_coding	CCDC62	84660
ENSG00000130787	ENSG00000130787.14	protein_coding	HIP1R	9026
ENSG00000130803	ENSG00000130803.15	protein_coding	ZNF317	57693
ENSG00000130810	ENSG00000130810.20	protein_coding	PPAN	56342
ENSG00000130811	ENSG00000130811.12	protein_coding	EIF3G	8666
ENSG00000130812	ENSG00000130812.10	protein_coding	ANGPTL6	83854
ENSG00000130813	ENSG00000130813.18	protein_coding	SHFL	55337
ENSG00000130816	ENSG00000130816.16	protein_coding	DNMT1	1786
ENSG00000130818	ENSG00000130818.12	protein_coding	ZNF426	79088
ENSG00000130821	ENSG00000130821.16	protein_coding	SLC6A8	6535
ENSG00000130822	ENSG00000130822.15	protein_coding	PNCK	139728
ENSG00000130826	ENSG00000130826.18	protein_coding	DKC1	1736
ENSG00000130827	ENSG00000130827.6	protein_coding	PLXNA3	55558
ENSG00000130829	ENSG00000130829.18	protein_coding	DUSP9	1852
ENSG00000130830	ENSG00000130830.15	protein_coding	MPP1	4354
ENSG00000130844	ENSG00000130844.18	protein_coding	ZNF331	55422
ENSG00000130856	ENSG00000130856.16	protein_coding	ZNF236	7776
ENSG00000130881	ENSG00000130881.14	protein_coding	LRP3	4037
ENSG00000130921	ENSG00000130921.8	protein_coding	C12orf65	91574
ENSG00000130935	ENSG00000130935.10	protein_coding	NOL11	25926
