ensembl_id	entrezgene_id	genesymbol	biotype	Length
8449	ENSG00000143452	84072	HORMAD1	protein_coding	2405
8450	ENSG00000143457	55204	GOLPH3L	protein_coding	3339
8451	ENSG00000143458	126626	GABPB2	protein_coding	9189
8452	ENSG00000143466	NA	IKBKE	protein_coding	3412
8453	ENSG00000143469	255928	SYT14	protein_coding	5395
8454	ENSG00000143473	3756	KCNH1	protein_coding	3208
8455	ENSG00000143476	51514	DTL	protein_coding	4892
8456	ENSG00000143479	8444	DYRK3	protein_coding	4195
8457	ENSG00000143486	1939	EIF2D	protein_coding	2882
8458	ENSG00000143493	25896	INTS7	protein_coding	5107
8459	ENSG00000143494	79805	VASH2	protein_coding	6573
8460	ENSG00000143498	9015	TAF1A	protein_coding	2786
8461	ENSG00000143499	56950	SMYD2	protein_coding	3937
8462	ENSG00000143502	55061	SUSD4	protein_coding	4865
8463	ENSG00000143507	11221	DUSP10	protein_coding	3474
8464	ENSG00000143512	79802	HHIPL2	protein_coding	3287
8465	ENSG00000143514	7159	TP53BP2	protein_coding	5579
8466	ENSG00000143515	57198	ATP8B2	protein_coding	7219
8467	ENSG00000143520	388698	FLG2	protein_coding	9124
8468	ENSG00000143536	49860	CRNN	protein_coding	1902
8469	ENSG00000143537	8751	ADAM15	protein_coding	4182
8470	ENSG00000143543	10899	JTB	protein_coding	1401
8471	ENSG00000143545	5872	RAB13	protein_coding	2713
8472	ENSG00000143546	6279	S100A8	protein_coding	1006
8473	ENSG00000143549	7170	TPM3	protein_coding	7615
8474	ENSG00000143552	91181	NUP210L	protein_coding	5889
8475	ENSG00000143553	23557	SNAPIN	protein_coding	1544
8476	ENSG00000143554	11000	SLC27A3	protein_coding	3351
8477	ENSG00000143556	6278	S100A7	protein_coding	536
8478	ENSG00000143569	9898	UBAP2L	protein_coding	7376
8479	ENSG00000143570	27173	SLC39A1	protein_coding	3067
8480	ENSG00000143575	10456	HAX1	protein_coding	1327
8481	ENSG00000143578	148327	CREB3L4	protein_coding	2637
8482	ENSG00000143590	1944	EFNA3	protein_coding	1909
8483	ENSG00000143595	89872	AQP10	protein_coding	2292
8484	ENSG00000143603	3782	KCNN3	protein_coding	13553
8485	ENSG00000143612	25912	C1orf43	protein_coding	2582
8486	ENSG00000143614	57459	GATAD2B	protein_coding	7478
8487	ENSG00000143621	3608	ILF2	protein_coding	2033
8488	ENSG00000143622	6016	RIT1	protein_coding	3564
8489	ENSG00000143624	65123	INTS3	protein_coding	4742
8490	ENSG00000143627	5313	PKLR	protein_coding	2608
8491	ENSG00000143630	57657	HCN3	protein_coding	3983
8492	ENSG00000143631	2312	FLG	protein_coding	12043
8493	ENSG00000143632	58	ACTA1	protein_coding	1495
8494	ENSG00000143633	128061	C1orf131	protein_coding	5413
8495	ENSG00000143641	2590	GALNT2	protein_coding	6915
8496	ENSG00000143643	79573	TTC13	protein_coding	3744
8497	ENSG00000143653	51097	SCCPDH	protein_coding	2503
8498	ENSG00000143669	1130	LYST	protein_coding	18823
8499	ENSG00000143674	84451	MLK4	protein_coding	7916
8500	ENSG00000143702	9859	CEP170	protein_coding	8995
8501	ENSG00000143727	52	ACP1	protein_coding	2824
8502	ENSG00000143740	116841	SNAP47	protein_coding	4219
8503	ENSG00000143742	6726	SRP9	protein_coding	1712
8504	ENSG00000143748	4931	NVL	protein_coding	4084
8505	ENSG00000143751	163859	SDE2	protein_coding	3975
8506	ENSG00000143753	8560	DEGS1	protein_coding	2515
8507	ENSG00000143756	23219	FBXO28	protein_coding	5451
8508	ENSG00000143761	375	ARF1	protein_coding	3201
8509	ENSG00000143768	7044	LEFTY2	protein_coding	2217
8510	ENSG00000143771	29097	CNIH4	protein_coding	5098
8511	ENSG00000143772	3707	ITPKB	protein_coding	7036
8512	ENSG00000143774	2987	GUK1	protein_coding	4725
8513	ENSG00000143776	8476	CDC42BPA	protein_coding	13480
8514	ENSG00000143786	149111	CNIH3	protein_coding	6142
8515	ENSG00000143793	79169	C1orf35	protein_coding	4308
8516	ENSG00000143797	129642	MBOAT2	protein_coding	8153
8517	ENSG00000143799	142	PARP1	protein_coding	7169
8518	ENSG00000143801	5664	PSEN2	protein_coding	3356
8519	ENSG00000143811	29920	PYCR2	protein_coding	3539
8520	ENSG00000143815	3930	LBR	protein_coding	5257
8521	ENSG00000143816	7483	WNT9A	protein_coding	3971
8522	ENSG00000143819	2052	EPHX1	protein_coding	2480
8523	ENSG00000143839	5972	REN	protein_coding	1465
8524	ENSG00000143842	9580	SOX13	protein_coding	6958
8525	ENSG00000143845	55224	ETNK2	protein_coding	3980
8526	ENSG00000143847	8497	PPFIA4	protein_coding	7625
8527	ENSG00000143850	22874	PLEKHA6	protein_coding	7820
8528	ENSG00000143851	5778	PTPN7	protein_coding	5041
8529	ENSG00000143858	127833	SYT2	protein_coding	5663
8530	ENSG00000143862	127829	ARL8A	protein_coding	1784
8531	ENSG00000143867	130497	OSR1	protein_coding	5313
8532	ENSG00000143869	151449	GDF7	protein_coding	4162
8533	ENSG00000143870	10130	PDIA6	protein_coding	3068
8534	ENSG00000143878	388	RHOB	protein_coding	2366
8535	ENSG00000143882	245973	ATP6V1C2	protein_coding	2198
8536	ENSG00000143889	92906	HNRNPLL	protein_coding	5837
8537	ENSG00000143891	130589	GALM	protein_coding	2790
8538	ENSG00000143919	79823	CAMKMT	protein_coding	3991
8539	ENSG00000143921	64241	ABCG8	protein_coding	2665
8540	ENSG00000143924	27436	EML4	protein_coding	6010
8541	ENSG00000143933	805	CALM2	protein_coding	1768
8542	ENSG00000143942	494143	CHAC2	protein_coding	1321
8543	ENSG00000143947	6233	RPS27A	protein_coding	1199
8544	ENSG00000143951	51057	WDPCP	protein_coding	10514
8545	ENSG00000143952	51542	VPS54	protein_coding	5091
8546	ENSG00000143954	130120	REG3G	protein_coding	956
8547	ENSG00000143970	55252	ASXL2	protein_coding	13023
8548	ENSG00000143971	54465	ETAA1	protein_coding	3486
8549	ENSG00000143977	6637	SNRPG	protein_coding	1535
8550	ENSG00000143994	84696	ABHD1	protein_coding	1379
8551	ENSG00000143995	4211	MEIS1	protein_coding	10349
8552	ENSG00000144010	653192	TRIM43B	pseudogene	1668
8553	ENSG00000144015	129868	TRIM43	protein_coding	1682
8554	ENSG00000144021	9391	CIAO1	protein_coding	1564
8555	ENSG00000144026	84874	ZNF514	protein_coding	3224
8556	ENSG00000144028	23020	SNRNP200	protein_coding	7511
8557	ENSG00000144029	64969	MRPS5	protein_coding	1652
8558	ENSG00000144031	79998	ANKRD53	protein_coding	2182
8559	ENSG00000144034	51002	TPRKB	protein_coding	1494
8560	ENSG00000144035	9027	NAT8	protein_coding	947
8561	ENSG00000144036	23233	EXOC6B	protein_coding	10185
8562	ENSG00000144040	94097	SFXN5	protein_coding	10597
8563	ENSG00000144043	113419	TEX261	protein_coding	3183
8564	ENSG00000144045	165545	DQX1	protein_coding	2777
8565	ENSG00000144048	8446	DUSP11	protein_coding	3544
8566	ENSG00000144057	84620	ST6GAL2	protein_coding	7708
8567	ENSG00000144061	4867	NPHP1	protein_coding	4794
8568	ENSG00000144063	7851	MALL	protein_coding	3167
8569	ENSG00000144115	55258	THNSL2	protein_coding	4135
8570	ENSG00000144118	5899	RALB	protein_coding	2915
8571	ENSG00000144119	165257	C1QL2	protein_coding	2043
8572	ENSG00000144120	80775	TMEM177	protein_coding	2588
8573	ENSG00000144130	284958	NT5DC4	protein_coding	3352
8574	ENSG00000144134	11159	RABL2A	protein_coding	3167
8575	ENSG00000144136	6574	SLC20A1	protein_coding	3975
8576	ENSG00000144140	NA	RP11-143M1.7	pseudogene	343
8577	ENSG00000144152	129804	FBLN7	protein_coding	6576
8578	ENSG00000144158	NA	RP11-395L14.17	pseudogene	768
8579	ENSG00000144161	84524	ZC3H8	protein_coding	6453
8580	ENSG00000144182	51601	LIPT1	protein_coding	1867
8581	ENSG00000144188	NA	TRIM43CP	pseudogene	1028
8582	ENSG00000144191	1261	CNGA3	protein_coding	4104
8583	ENSG00000144199	151313	FAHD2B	protein_coding	1841
8584	ENSG00000144214	129530	LYG1	protein_coding	1093
8585	ENSG00000144218	3899	AFF3	protein_coding	10551
8586	ENSG00000144224	23190	UBXN4	protein_coding	4936
8587	ENSG00000144227	11249	NXPH2	protein_coding	1052
8588	ENSG00000144228	339745	SPOPL	protein_coding	5678
8589	ENSG00000144229	80731	THSD7B	protein_coding	6517
8590	ENSG00000144230	2840	GPR17	protein_coding	2475
8591	ENSG00000144231	5433	POLR2D	protein_coding	2162
8592	ENSG00000144233	83607	AMMECR1L	protein_coding	4761
8593	ENSG00000144278	114805	GALNT13	protein_coding	6430
8594	ENSG00000144283	8502	PKP4	protein_coding	7441
8595	ENSG00000144285	6323	SCN1A	protein_coding	7699
8596	ENSG00000144290	57282	SLC4A10	protein_coding	7165
8597	ENSG00000144306	79634	SCRN3	protein_coding	4144
8598	ENSG00000144320	80856	KIAA1715	protein_coding	8259
8599	ENSG00000144331	151126	ZNF385B	protein_coding	5310
8600	ENSG00000144339	23671	TMEFF2	protein_coding	6632
8601	ENSG00000144354	83879	CDCA7	protein_coding	2992
8602	ENSG00000144355	1745	DLX1	protein_coding	2985
8603	ENSG00000144357	130507	UBR3	protein_coding	8956
8604	ENSG00000144362	493911	PHOSPHO2	protein_coding	1138
8605	ENSG00000144366	51454	GULP1	protein_coding	11956
8606	ENSG00000144369	165215	FAM171B	protein_coding	5819
8607	ENSG00000144381	3329	HSPD1	protein_coding	3082
8608	ENSG00000144395	284992	CCDC150	protein_coding	6044
8609	ENSG00000144401	151194	METTL21A	protein_coding	6798
8610	ENSG00000144406	285175	UNC80	protein_coding	16702
8611	ENSG00000144407	5746	PTH2R	protein_coding	4391
8612	ENSG00000144410	130749	CPO	protein_coding	1209
8613	ENSG00000144426	65065	NBEAL1	protein_coding	11409
8614	ENSG00000144445	151050	KANSL1L	protein_coding	5749
8615	ENSG00000144451	79582	SPAG16	protein_coding	8335
8616	ENSG00000144452	26154	ABCA12	protein_coding	9416
8617	ENSG00000144455	285362	SUMF1	protein_coding	6762
8618	ENSG00000144460	57624	NYAP2	protein_coding	4832
8619	ENSG00000144468	84236	RHBDD1	protein_coding	6500
8620	ENSG00000144476	57007	ACKR3	protein_coding	2258
8621	ENSG00000144481	79054	TRPM8	protein_coding	7146
8622	ENSG00000144485	55502	HES6	protein_coding	2037
8623	ENSG00000144488	339768	ESPNL	protein_coding	5362
8624	ENSG00000144504	51281	ANKMY1	protein_coding	6244
8625	ENSG00000144524	64708	COPS7B	protein_coding	3233
8626	ENSG00000144535	129563	DIS3L2	protein_coding	8135
8627	ENSG00000144550	151835	CPNE9	protein_coding	2172
8628	ENSG00000144554	2177	FANCD2	protein_coding	7928
8629	ENSG00000144559	132001	TAMM41	protein_coding	3732
8630	ENSG00000144560	9686	VGLL4	protein_coding	4822
8631	ENSG00000144566	5868	RAB5A	protein_coding	2959
8632	ENSG00000144567	79137	FAM134A	protein_coding	4887
8633	ENSG00000144579	58190	CTDSP1	protein_coding	3562
8634	ENSG00000144580	9125	RQCD1	protein_coding	4927
8635	ENSG00000144583	57574	MARCH4	protein_coding	4362
8636	ENSG00000144589	114790	STK11IP	protein_coding	4553
8637	ENSG00000144591	29926	GMPPA	protein_coding	2020
8638	ENSG00000144596	80852	GRIP2	processed_transcript	8024
8639	ENSG00000144597	85403	EAF1	protein_coding	3051
8640	ENSG00000144619	152330	CNTN4	protein_coding	6488
8641	ENSG00000144635	51143	DYNC1LI1	protein_coding	2740
8642	ENSG00000144642	27303	RBMS3	protein_coding	10213
8643	ENSG00000144644	339896	GADL1	protein_coding	7330
8644	ENSG00000144645	114884	OSBPL10	protein_coding	11433
8645	ENSG00000144647	84892	POMGNT2	protein_coding	2668
8646	ENSG00000144648	1238	ACKR2	protein_coding	4823
8647	ENSG00000144649	729085	FAM198A	protein_coding	3780
8648	ENSG00000144655	64651	CSRNP1	protein_coding	3214
8649	ENSG00000144659	54977	SLC25A38	protein_coding	2151
8650	ENSG00000144668	3680	ITGA9	protein_coding	7541
8651	ENSG00000144671	9389	SLC22A14	protein_coding	2248
8652	ENSG00000144674	2803	GOLGA4	protein_coding	9889
8653	ENSG00000144677	10217	CTDSPL	protein_coding	5796
8654	ENSG00000144681	6769	STAC	protein_coding	3993
8655	ENSG00000144711	9922	IQSEC1	protein_coding	6883
8656	ENSG00000144712	23066	CAND2	protein_coding	4957
8657	ENSG00000144713	6161	RPL32	protein_coding	2964
8658	ENSG00000144724	5793	PTPRG	protein_coding	13849
8659	ENSG00000144730	54756	IL17RD	protein_coding	9453
8660	ENSG00000144736	55164	SHQ1	protein_coding	5841
8661	ENSG00000144741	115286	SLC25A26	protein_coding	4943
8662	ENSG00000144744	9039	UBA3	protein_coding	2011
8663	ENSG00000144746	10550	ARL6IP5	protein_coding	2348
8664	ENSG00000144747	7110	TMF1	protein_coding	6394
8665	ENSG00000144749	26018	LRIG1	protein_coding	5750
8666	ENSG00000144771	57408	LRTM1	protein_coding	1584
8667	ENSG00000144791	8994	LIMD1	protein_coding	11489
8668	ENSG00000144792	285349	ZNF660	protein_coding	6358
8669	ENSG00000144802	64332	NFKBIZ	protein_coding	4785
8670	ENSG00000144810	1295	COL8A1	protein_coding	9316
8671	ENSG00000144815	91775	NXPE3	protein_coding	8920
8672	ENSG00000144820	84873	GPR128	protein_coding	4091
8673	ENSG00000144821	22989	MYH15	protein_coding	7275
8674	ENSG00000144824	90102	PHLDB2	protein_coding	11279
8675	ENSG00000144827	55347	ABHD10	protein_coding	2667
8676	ENSG00000144834	29114	TAGLN3	protein_coding	1791
8677	ENSG00000144837	51365	PLA1A	protein_coding	2038
8678	ENSG00000144840	285282	RABL3	protein_coding	4526
8679	ENSG00000144843	141	ADPRH	protein_coding	4232
8680	ENSG00000144847	152404	IGSF11	protein_coding	4883
8681	ENSG00000144848	64422	ATG3	protein_coding	3255
8682	ENSG00000144852	8856	NR1I2	protein_coding	4560
8683	ENSG00000144857	91653	BOC	protein_coding	6444
8684	ENSG00000144867	58477	SRPRB	protein_coding	2888
8685	ENSG00000144868	66000	TMEM108	protein_coding	8390
8686	ENSG00000144891	185	AGTR1	protein_coding	3478
8687	ENSG00000144893	116931	MED12L	protein_coding	8824
8688	ENSG00000144895	83939	EIF2A	protein_coding	2193
8689	ENSG00000144908	10840	ALDH1L1	protein_coding	5154
8690	ENSG00000144909	114885	OSBPL11	protein_coding	4191
8691	ENSG00000144935	7220	TRPC1	protein_coding	4521
8692	ENSG00000144959	57552	NCEH1	protein_coding	4711
8693	ENSG00000144962	83893	SPATA16	protein_coding	2106
8694	ENSG00000145002	653333	FAM86B2	protein_coding	1683
8695	ENSG00000145012	4026	LPP	protein_coding	25306
8696	ENSG00000145014	93109	TMEM44	protein_coding	4014
8697	ENSG00000145016	9711	KIAA0226	protein_coding	8276
8698	ENSG00000145020	275	AMT	protein_coding	2805
8699	ENSG00000145022	6988	TCTA	protein_coding	2533
8700	ENSG00000145029	84276	NICN1	protein_coding	2709
8701	ENSG00000145040	90226	UCN2	protein_coding	1192
8702	ENSG00000145041	9730	VPRBP	protein_coding	5366
8703	ENSG00000145050	7873	MANF	protein_coding	2062
8704	ENSG00000145063	NA	AC062028.1	lincRNA	2918
8705	ENSG00000145075	NA	CCDC39	protein_coding	7296
8706	ENSG00000145087	9515	STXBP5L	protein_coding	11085
8707	ENSG00000145088	55840	EAF2	protein_coding	1770
8708	ENSG00000145103	286676	ILDR1	protein_coding	2953
8709	ENSG00000145107	116211	TM4SF19	protein_coding	1360
8710	ENSG00000145113	4585	MUC4	protein_coding	18353
8711	ENSG00000145147	9353	SLIT2	protein_coding	7480
8712	ENSG00000145191	8893	EIF2B5	protein_coding	3847
8713	ENSG00000145192	197	AHSG	protein_coding	1714
8714	ENSG00000145194	9718	ECE2	protein_coding	5378
8715	ENSG00000145198	90113	VWA5B2	protein_coding	4133
8716	ENSG00000145214	1609	DGKQ	protein_coding	4970
8717	ENSG00000145216	81608	FIP1L1	protein_coding	2318
8718	ENSG00000145217	10861	SLC26A1	protein_coding	3759
8719	ENSG00000145220	55646	LYAR	protein_coding	2002
8720	ENSG00000145241	1060	CENPC	protein_coding	4552
8721	ENSG00000145242	2044	EPHA5	protein_coding	9298
8722	ENSG00000145244	10699	CORIN	protein_coding	5769
8723	ENSG00000145246	57205	ATP10D	protein_coding	7701
8724	ENSG00000145247	132299	OCIAD2	protein_coding	1367
8725	ENSG00000145248	201780	SLC10A4	protein_coding	1790
8726	ENSG00000145283	345274	SLC10A6	protein_coding	1502
8727	ENSG00000145284	79966	SCD5	protein_coding	4551
8728	ENSG00000145287	51316	PLAC8	protein_coding	3853
8729	ENSG00000145293	58478	ENOPH1	protein_coding	2025
8730	ENSG00000145309	85438	CABS1	protein_coding	1532
8731	ENSG00000145321	2638	GC	protein_coding	2179
8732	ENSG00000145331	93587	TRMT10A	protein_coding	3886
8733	ENSG00000145332	57563	KLHL8	protein_coding	7354
8734	ENSG00000145335	6622	SNCA	protein_coding	3836
8735	ENSG00000145337	100996939	PYURF	protein_coding	68
8736	ENSG00000145348	93627	TBCK	protein_coding	10290
8737	ENSG00000145349	817	CAMK2D	protein_coding	7158
8738	ENSG00000145354	493856	CISD2	protein_coding	2494
8739	ENSG00000145358	115265	DDIT4L	protein_coding	2952
8740	ENSG00000145362	287	ANK2	protein_coding	16763
8741	ENSG00000145365	92610	TIFA	protein_coding	4128
8742	ENSG00000145375	166378	SPATA5	protein_coding	8247
8743	ENSG00000145384	2169	FABP2	protein_coding	2478
8744	ENSG00000145386	890	CCNA2	protein_coding	2543
8745	ENSG00000145388	57721	METTL14	protein_coding	6830
8746	ENSG00000145390	54532	USP53	protein_coding	6870
8747	ENSG00000145391	80854	SETD7	protein_coding	13914
8748	ENSG00000145414	92345	NAF1	protein_coding	2533
8749	ENSG00000145416	55016	MARCH1	protein_coding	8113
8750	ENSG00000145423	6423	SFRP2	protein_coding	2032
8751	ENSG00000145425	6189	RPS3A	protein_coding	1755
8752	ENSG00000145428	285533	RNF175	protein_coding	4150
8753	ENSG00000145431	56034	PDGFC	protein_coding	5593
8754	ENSG00000145439	84869	CBR4	protein_coding	5011
8755	ENSG00000145451	8001	GLRA3	protein_coding	9599
8756	ENSG00000145476	285440	CYP4V2	protein_coding	4795
8757	ENSG00000145491	83853	ROPN1L	protein_coding	1533
8758	ENSG00000145494	4726	NDUFS6	protein_coding	1451
8759	ENSG00000145495	10299	MARCH6	protein_coding	10186
8760	ENSG00000145506	85409	NKD2	protein_coding	2458
8761	ENSG00000145526	1016	CDH18	protein_coding	4851
8762	ENSG00000145536	170690	ADAMTS16	protein_coding	5822
8763	ENSG00000145545	6715	SRD5A1	protein_coding	2891
8764	ENSG00000145555	4651	MYO10	protein_coding	10162
8765	ENSG00000145569	54491	FAM105A	protein_coding	4074
8766	ENSG00000145592	6167	RPL37	protein_coding	8153
8767	ENSG00000145604	6502	SKP2	protein_coding	3837
8768	ENSG00000145623	9180	OSMR	protein_coding	6945
8769	ENSG00000145626	133688	UGT3A1	protein_coding	8485
8770	ENSG00000145632	10769	PLK2	protein_coding	2960
8771	ENSG00000145642	100132916	FAM159B	protein_coding	1348
8772	ENSG00000145649	3001	GZMA	protein_coding	894
8773	ENSG00000145675	5295	PIK3R1	protein_coding	8439
8774	ENSG00000145681	1404	HAPLN1	protein_coding	6956
8775	ENSG00000145685	10184	LHFPL2	protein_coding	7977
8776	ENSG00000145687	23635	SSBP2	protein_coding	9860
8777	ENSG00000145692	635	BHMT	protein_coding	2258
8778	ENSG00000145700	256006	ANKRD31	protein_coding	6273
8779	ENSG00000145703	10788	IQGAP2	protein_coding	7004
8780	ENSG00000145708	1393	CRHBP	protein_coding	2511
8781	ENSG00000145715	5921	RASA1	protein_coding	4896
8782	ENSG00000145721	167410	LIX1	protein_coding	4112
8783	ENSG00000145723	54826	GIN1	protein_coding	4027
8784	ENSG00000145725	23262	PPIP5K2	protein_coding	16426
8785	ENSG00000145730	5066	PAM	protein_coding	7949
8786	ENSG00000145734	55814	BDP1	protein_coding	11196
8787	ENSG00000145736	2966	GTF2H2	protein_coding	2485
8788	ENSG00000145740	64924	SLC30A5	protein_coding	4521
8789	ENSG00000145741	689	BTF3	protein_coding	1278
8790	ENSG00000145743	64839	FBXL17	protein_coding	7999
8791	ENSG00000145757	83890	SPATA9	protein_coding	2388
8792	ENSG00000145777	85480	TSLP	protein_coding	4052
8793	ENSG00000145779	25816	TNFAIP8	protein_coding	9591
8794	ENSG00000145780	56929	FEM1C	protein_coding	5813
8795	ENSG00000145781	51397	COMMD10	protein_coding	2361
8796	ENSG00000145782	9140	ATG12	protein_coding	6720
8797	ENSG00000145794	84466	MEGF10	protein_coding	8632
8798	ENSG00000145808	171019	ADAMTS19	protein_coding	5230
8799	ENSG00000145817	81555	YIPF5	protein_coding	3453
8800	ENSG00000145819	23092	ARHGAP26	protein_coding	12869
8801	ENSG00000145824	9547	CXCL14	protein_coding	1876
8802	ENSG00000145826	3950	LECT2	protein_coding	1676
8803	ENSG00000145832	153328	SLC25A48	protein_coding	4966
8804	ENSG00000145833	9879	DDX46	protein_coding	5900
8805	ENSG00000145835	NA	CDKN2AIPNLP2	pseudogene	352
8806	ENSG00000145839	3578	IL9	protein_coding	591
8807	ENSG00000145850	91937	TIMD4	protein_coding	1555
8808	ENSG00000145860	153830	RNF145	protein_coding	4331
8809	ENSG00000145861	114898	C1QTNF2	protein_coding	2414
8810	ENSG00000145863	2559	GABRA6	protein_coding	2963
8811	ENSG00000145864	2561	GABRB2	protein_coding	8064
8812	ENSG00000145868	81545	FBXO38	protein_coding	4877
8813	ENSG00000145879	84651	SPINK7	protein_coding	587
8814	ENSG00000145882	78991	PCYOX1L	protein_coding	3009
8815	ENSG00000145888	2741	GLRA1	protein_coding	1993
8816	ENSG00000145901	10318	TNIP1	protein_coding	4711
8817	ENSG00000145907	10146	G3BP1	protein_coding	10918
8818	ENSG00000145908	91975	ZNF300	protein_coding	4411
8819	ENSG00000145911	23138	N4BP3	protein_coding	6080
8820	ENSG00000145912	55651	NHP2	protein_coding	827
8821	ENSG00000145916	64777	RMND5B	protein_coding	4310
8822	ENSG00000145919	91272	BOD1	protein_coding	1815
8823	ENSG00000145920	10814	CPLX2	protein_coding	7099
8824	ENSG00000145934	57451	TENM2	protein_coding	10535
8825	ENSG00000145936	3779	KCNMB1	protein_coding	5968
8826	ENSG00000145945	26240	FAM50B	protein_coding	1932
8827	ENSG00000145949	340156	MYLK4	protein_coding	5877
8828	ENSG00000145965	NA	C6ORF50	protein_coding	1464
