ID	seqname	strand	start	stop	Geneid	hgnc_symbol	entrezgene_id	biotype
16794278	chr14	-	70510934	70655787	ENSG00000100678	SLC8A3	6547	protein_coding
16789309	chr14	+	104182067	104200005	ENSG00000100711	ZFYVE21	79038	protein_coding
16785316	chr14	+	64854749	64926725	ENSG00000100714	MTHFD1	4522	protein_coding
16796451	chr14	-	96176304	96180533	ENSG00000100721	TCL1A	8115	protein_coding
16787279	chr14	+	89029253	89079853	ENSG00000100722	ZC3H14	79882	protein_coding
16814711	chr16	+	1543352	1560460	ENSG00000100726	TELO2	9894	protein_coding
16785952	chr14	+	71374122	71582099	ENSG00000100731	PCNX1	22990	protein_coding
16788036	chr14	+	96708478	96735304	ENSG00000100739	BDKRB1	623	protein_coding
16787409	chr14	+	90722839	90738968	ENSG00000100764	PSMC1	5700	protein_coding
16786200	chr14	+	73704205	73741348	ENSG00000100767	PAPLN	89932	protein_coding
16795794	chr14	-	91336799	91526993	ENSG00000100784	RPS6KA5	9252	protein_coding
16795878	chr14	-	91923955	91976898	ENSG00000100796	PPP4R3A	55671	protein_coding
16790636	chr14	-	23456110	23479375	ENSG00000100802	C14orf93	60686	protein_coding
16790693	chr14	-	23527773	23564823	ENSG00000100813	ACIN1	22985	protein_coding
16789948	chr14	-	20789322	20790303	ENSG00000100814	CCNB1IP1	57820	protein_coding
16795987	chr14	-	92432335	92507241	ENSG00000100815	TRIP11	9321	protein_coding
16781516	chr14	+	20923290	20925931	ENSG00000100823	APEX1	328	protein_coding
16782280	chr14	+	23767999	23795394	ENSG00000100836	PABPN1	8106	protein_coding
16790823	chr14	-	23825611	23834961	ENSG00000100842	EFS	10278	protein_coding
16783215	chr14	+	32543521	32628934	ENSG00000100852	ARHGAP5	394	protein_coding
16796914	chr14	-	102813374	102814484	ENSG00000100865	CINP	51550	protein_coding
16782385	chr14	+	24099324	24114848	ENSG00000100867	DHRS2	10202	protein_coding
16783310	chr14	+	35451163	35498773	ENSG00000100883	SRP54	6729	protein_coding
16782509	chr14	+	24540046	24547309	ENSG00000100884	CPNE6	9362	protein_coding
16782548	chr14	+	24563262	24579807	ENSG00000100889	PCK2	5106	protein_coding
16791991	chr14	-	35870716	35873960	ENSG00000100906	NFKBIA	4792	protein_coding
16791044	chr14	-	24608174	24610797	ENSG00000100908	EMC9	51016	protein_coding
16791059	chr14	-	24612574	24616779	ENSG00000100911	PSME2	5721	protein_coding
16782710	chr14	+	24641062	24649463	ENSG00000100918	REC8	9985	protein_coding
16792226	chr14	-	39501123	39578850	ENSG00000100934	SEC23A	10484	protein_coding
16782754	chr14	+	24701628	24708448	ENSG00000100938	GMPR2	51292	protein_coding
16783644	chr14	+	39644387	39652422	ENSG00000100941	PNN	5411	protein_coding
16791244	chr14	-	24734744	24740945	ENSG00000100949	RABGGTA	5875	protein_coding
16782826	chr14	+	24834879	24848810	ENSG00000100968	NFATC4	4776	protein_coding
16919703	chr20	-	44527259	44541003	ENSG00000100979	PLTP	5360	protein_coding
16914374	chr20	+	44563267	44576662	ENSG00000100982	PCIF1	63935	protein_coding
16918589	chr20	-	33516236	33543620	ENSG00000100983	GSS	2937	protein_coding
16918049	chr20	-	25051521	25062996	ENSG00000100987	VSX1	30813	protein_coding
16912167	chr20	+	25228705	25278650	ENSG00000100994	PYGB	5834	protein_coding
16913065	chr20	+	33758727	33765165	ENSG00000101000	PROCR	10544	protein_coding
16912192	chr20	+	25388323	25433264	ENSG00000101003	GINS1	9837	protein_coding
16918102	chr20	-	25433337	25566153	ENSG00000101004	NINL	22981	protein_coding
16914449	chr20	+	44746906	44758502	ENSG00000101017	CD40	958	protein_coding
16918694	chr20	-	33890369	33999945	ENSG00000101019	UQCC1	55245	protein_coding
16913915	chr20	+	42187608	42216877	ENSG00000101049	SGK2	10110	protein_coding
16913936	chr20	+	42219571	42275936	ENSG00000101052	IFT52	51098	protein_coding
16913957	chr20	+	42295709	42345136	ENSG00000101057	MYBL2	4605	protein_coding
16918941	chr20	-	35240721	35274619	ENSG00000101082	SLA2	84174	protein_coding
16913347	chr20	+	35201876	35240960	ENSG00000101084	RAB5IF	55969	protein_coding
16919500	chr20	-	43380445	43438979	ENSG00000101098	RIMS4	140730	protein_coding
16914117	chr20	+	43538703	43587676	ENSG00000101104	PABPC1L	80336	protein_coding
16920370	chr20	-	50400581	50419048	ENSG00000101115	SALL4	57167	protein_coding
16920277	chr20	-	49505585	49547958	ENSG00000101126	ADNP	23394	protein_coding
16914961	chr20	+	52824386	52844591	ENSG00000101132	PFDN4	5203	protein_coding
16914972	chr20	+	53092136	53267710	ENSG00000101134	DOK5	55816	protein_coding
16915015	chr20	+	54967427	54979582	ENSG00000101138	CSTF1	1477	protein_coding
16920585	chr20	-	55743804	55841707	ENSG00000101144	BMP7	655	protein_coding
16915151	chr20	+	55926066	55954267	ENSG00000101146	RAE1	8480	protein_coding
16916144	chr20	+	62507484	62512243	ENSG00000101150	TPD52L2	7165	protein_coding
16916130	chr20	+	62496581	62522898	ENSG00000101150	TPD52L2	7165	protein_coding
16915364	chr20	+	57556296	57570188	ENSG00000101158	NELFCD	51497	protein_coding
16920762	chr20	-	57570240	57582309	ENSG00000101160	CTSZ	1522	protein_coding
16916166	chr20	+	62612431	62664453	ENSG00000101161	PRPF6	24148	protein_coding
16915395	chr20	+	57594309	57601709	ENSG00000101162	TUBB1	81027	protein_coding
16920776	chr20	-	57600522	57617964	ENSG00000101166	PRELID3B	51012	protein_coding
16920923	chr20	-	60790017	60795323	ENSG00000101180	HRH3	11255	protein_coding
16915609	chr20	+	60758081	60778624	ENSG00000101181	MTG2	26164	protein_coding
16920910	chr20	-	60711791	60718496	ENSG00000101182	PSMA7	5688	protein_coding
16915712	chr20	+	61273797	61317137	ENSG00000101187	SLCO4A1	28231	protein_coding
16915740	chr20	+	61340189	61394123	ENSG00000101188	NTSR1	4923	protein_coding
16915748	chr20	+	61427805	61431945	ENSG00000101189	MRGBP	55257	protein_coding
16921123	chr20	-	61472467	61493115	ENSG00000101190	TCFL5	10732	protein_coding
16921134	chr20	-	61509090	61569304	ENSG00000101191	DIDO1	11083	protein_coding
16915804	chr20	+	61569441	61579827	ENSG00000101193	GID8	54994	protein_coding
16915815	chr20	+	61583999	61599949	ENSG00000101194	SLC17A9	63910	protein_coding
16921191	chr20	-	61872136	61904046	ENSG00000101198	NKAIN4	128414	protein_coding
16915918	chr20	+	61924538	61966203	ENSG00000101203	COL20A1	57642	protein_coding
16921206	chr20	-	61974665	62009753	ENSG00000101204	CHRNA4	1137	protein_coding
16921258	chr20	-	62119366	62130505	ENSG00000101210	EEF1A2	1917	protein_coding
16921268	chr20	-	62159766	62168723	ENSG00000101213	PTK6	5753	protein_coding
16921317	chr20	-	62218955	62258394	ENSG00000101216	GMEB2	26205	protein_coding
16916830	chr20	-	3734155	3749034	ENSG00000101220	C20orf27	54976	protein_coding
16916841	chr20	-	3758151	3762102	ENSG00000101222	SPEF1	25876	protein_coding
16911040	chr20	+	3767578	3786762	ENSG00000101224	CDC25B	994	protein_coding
16911517	chr20	+	13202418	13281298	ENSG00000101230	ISM1	140862	protein_coding
16916863	chr20	-	3912068	3996229	ENSG00000101236	RNF24	11237	protein_coding
16921338	chr20	-	62329975	62339355	ENSG00000101246	ARFRP1	10139	protein_coding
16911525	chr20	+	13765596	13799067	ENSG00000101247	NDUFAF5	79133	protein_coding
16910609	chr20	+	361261	378203	ENSG00000101255	TRIB3	57761	protein_coding
16916901	chr20	-	4760669	4804291	ENSG00000101265	RASSF2	9770	protein_coding
16916328	chr20	-	453141	524482	ENSG00000101266	CSNK2A1	1457	protein_coding
16916367	chr20	-	740724	749228	ENSG00000101276	SLC52A3	113278	protein_coding
16916377	chr20	-	853296	896977	ENSG00000101280	ANGPT4	51378	protein_coding
16916389	chr20	-	939095	982907	ENSG00000101282	RSPO4	343637	protein_coding
16911151	chr20	+	5107407	5178533	ENSG00000101290	CDS2	8760	protein_coding
16916971	chr20	-	5282317	5297378	ENSG00000101292	PROKR2	128674	protein_coding
16910698	chr20	+	1246960	1289972	ENSG00000101298	SNPH	9751	protein_coding
16916492	chr20	-	1544167	1600740	ENSG00000101307	SIRPB1	10326	protein_coding
16911754	chr20	+	18488137	18542059	ENSG00000101310	SEC23B	10483	protein_coding
16917061	chr20	-	6055492	6104191	ENSG00000101311	FERMT1	55612	protein_coding
16917103	chr20	-	7863628	7921121	ENSG00000101323	HAO1	54363	protein_coding
16916536	chr20	-	1959402	1974931	ENSG00000101327	PDYN	5173	protein_coding
16912455	chr20	+	30598245	30619984	ENSG00000101331	CCM2L	140706	protein_coding
16911338	chr20	+	9049410	9461889	ENSG00000101333	PLCB4	5332	protein_coding
16913341	chr20	+	35169887	35178228	ENSG00000101335	MYL9	10398	protein_coding
16912472	chr20	+	30639991	30689937	ENSG00000101336	HCK	3055	protein_coding
16912492	chr20	+	30697309	30755061	ENSG00000101337	TM9SF4	9777	protein_coding
16913369	chr20	+	35504534	35522638	ENSG00000101342	TLDC2	140711	protein_coding
16917655	chr20	-	20015012	20036690	ENSG00000101343	CRNKL1	51340	protein_coding
16917139	chr20	-	9518036	9819689	ENSG00000101349	PAK5	57144	protein_coding
16912535	chr20	+	30865454	30922814	ENSG00000101350	KIF3B	9371	protein_coding
16913403	chr20	+	35918041	35945663	ENSG00000101363	MANBAL	63905	protein_coding
16916574	chr20	-	2639041	2644865	ENSG00000101365	IDH3B	3420	protein_coding
16912625	chr20	+	31407699	31438211	ENSG00000101367	MAPRE1	22919	protein_coding
16918384	chr20	-	31946645	31989367	ENSG00000101391	CDK5RAP1	51654	protein_coding
16910959	chr20	+	3052266	3053163	ENSG00000101405	OXT	5020	protein_coding
16919138	chr20	-	36611409	36661870	ENSG00000101407	TTI1	9675	protein_coding
16918445	chr20	-	32263292	32274210	ENSG00000101412	E2F1	1869	protein_coding
16913493	chr20	+	36661948	36720768	ENSG00000101413	RPRD1B	58490	protein_coding
16918455	chr20	-	32290550	32308136	ENSG00000101417	PXMP4	11264	protein_coding
16912871	chr20	+	32399110	32442173	ENSG00000101421	CHMP4B	128866	protein_coding
16913507	chr20	+	36888551	36965907	ENSG00000101425	BPI	671	protein_coding
16917928	chr20	-	23545369	23549386	ENSG00000101435	CST9L	128821	protein_coding
16913648	chr20	+	37353105	37358015	ENSG00000101438	SLC32A1	140679	protein_coding
16912900	chr20	+	32848171	32857150	ENSG00000101440	ASIP	434	protein_coding
16917949	chr20	-	23666277	23669677	ENSG00000101441	CST4	1472	protein_coding
16914264	chr20	+	44098346	44110172	ENSG00000101443	WFDC2	10406	protein_coding
16919588	chr20	-	44140787	44144264	ENSG00000101446	SPINT3	10816	protein_coding
16913681	chr20	+	37554955	37581703	ENSG00000101447	FAM83D	81610	protein_coding
16913689	chr20	+	37590942	37668366	ENSG00000101452	DHX35	60625	protein_coding
16914297	chr20	+	44420576	44440066	ENSG00000101457	DNTTIP1	116092	protein_coding
16912954	chr20	+	33134658	33148149	ENSG00000101460	MAP1LC3A	84557	protein_coding
16912116	chr20	+	24449835	24647252	ENSG00000101463	SYNDIG1	79953	protein_coding
16918522	chr20	-	33148346	33265089	ENSG00000101464	PIGU	128869	protein_coding
16919663	chr20	-	44451853	44462384	ENSG00000101470	TNNC2	7125	protein_coding
16919673	chr20	-	44470360	44486048	ENSG00000101473	ACOT8	10005	protein_coding
16918011	chr20	-	24943561	24973615	ENSG00000101474	APMAP	57136	protein_coding
16854754	chr18	-	34823003	35146000	ENSG00000101489	CELF4	56853	protein_coding
16856031	chr18	-	74069637	74207146	ENSG00000101493	ZNF516	9658	protein_coding
16853345	chr18	+	77866915	77905406	ENSG00000101544	ADNP2	22850	protein_coding
16850437	chr18	+	158483	213739	ENSG00000101557	USP14	9097	protein_coding
16850609	chr18	+	3247528	3256234	ENSG00000101608	MYL12A	10627	protein_coding
16854046	chr18	-	12672631	12702773	ENSG00000101624	CEP76	79959	protein_coding
16855015	chr18	-	44259081	44337132	ENSG00000101638	ST8SIA5	29906	protein_coding
16851134	chr18	+	12991361	13125052	ENSG00000101639	CEP192	55125	protein_coding
16851206	chr18	+	13726660	13764557	ENSG00000101654	RNMT	8731	protein_coding
16855127	chr18	-	46446223	46477081	ENSG00000101665	SMAD7	4092	protein_coding
16852296	chr18	+	47088427	47119278	ENSG00000101670	LIPG	9388	protein_coding
16852433	chr18	+	51795849	51824604	ENSG00000101751	POLI	11201	protein_coding
17105347	chrX	+	100075348	100096485	ENSG00000101811	CSTF2	1478	protein_coding
17105821	chrX	+	103268269	103297021	ENSG00000101812	H2BW2	286436	protein_coding
17108816	chrX	-	3226606	3264684	ENSG00000101825	MXRA5	25878	protein_coding
17106067	chrX	+	107288200	107322414	ENSG00000101842	VSIG1	340547	protein_coding
17113184	chrX	-	107327435	107334874	ENSG00000101843	PSMD10	5716	protein_coding
17106080	chrX	+	107334898	107397901	ENSG00000101844	ATG4A	115201	protein_coding
17101292	chrX	+	7137472	7272851	ENSG00000101846	STS	412	protein_coding
17101341	chrX	+	9431335	9687780	ENSG00000101849	TBL1X	6907	protein_coding
17109020	chrX	-	9693386	9754337	ENSG00000101850	GPR143	4935	protein_coding
17106546	chrX	+	118370211	118378429	ENSG00000101856	PGRMC1	10857	protein_coding
17109042	chrX	-	10413350	10851809	ENSG00000101871	MID1	4281	protein_coding
17113658	chrX	-	119059013	119077735	ENSG00000101882	NKAP	79576	protein_coding
17113684	chrX	-	119243025	119249847	ENSG00000101883	RHOXF1	158800	protein_coding
17106168	chrX	+	108779010	108788019	ENSG00000101888	NXT2	55916	protein_coding
17113264	chrX	-	108616135	108725301	ENSG00000101890	GUCY2F	2986	protein_coding
17106645	chrX	+	119495940	119517104	ENSG00000101892	ATP1B4	23439	protein_coding
16912354	chr20	+	30135185	30136023	ENSG00000101898	MCTS2P	100101490	protein_coding
17106246	chrX	+	110909043	111003877	ENSG00000101901	ALG13	79868	protein_coding
17101517	chrX	+	12809474	12842346	ENSG00000101911	PRPS2	5634	protein_coding
17101537	chrX	+	12924739	12941288	ENSG00000101916	TLR8	51311	protein_coding
17114368	chrX	-	134021656	134049297	ENSG00000101928	MOSPD1	56180	protein_coding
17113346	chrX	-	109917084	110039286	ENSG00000101938	CHRDL1	91851	protein_coding
17103372	chrX	+	48448430	48463582	ENSG00000101940	WDR13	64743	protein_coding
17103413	chrX	+	48553945	48567407	ENSG00000101945	SUV39H1	6839	protein_coding
17103704	chrX	+	49593863	49598576	ENSG00000101951	PAGE4	9506	protein_coding
17110071	chrX	-	38008588	38080696	ENSG00000101955	SRPX	8406	protein_coding
17101660	chrX	+	14547420	14749934	ENSG00000101958	GLRA2	2742	protein_coding
17107373	chrX	+	138612895	138645617	ENSG00000101981	F9	2158	protein_coding
17108096	chrX	+	152990323	153010216	ENSG00000101986	ABCD1	215	protein_coding
17103572	chrX	+	49091927	49106987	ENSG00000101997	CCDC22	28952	protein_coding
17110849	chrX	-	49061523	49089833	ENSG00000102001	CACNA1F	778	protein_coding
17110835	chrX	-	49044265	49056718	ENSG00000102003	SYP	6855	protein_coding
17103560	chrX	+	49028184	49031588	ENSG00000102007	PLP2	5355	protein_coding
17101698	chrX	+	15482369	15574652	ENSG00000102010	BMX	660	protein_coding
17106348	chrX	+	114524292	114542121	ENSG00000102021	LUZP4	51213	protein_coding
17106357	chrX	+	114795177	114885181	ENSG00000102024	PLS3	5358	protein_coding
17115352	chrX	-	153194695	153200676	ENSG00000102030	NAA10	8260	protein_coding
17115375	chrX	-	153200716	153210232	ENSG00000102032	RENBP	5973	protein_coding
17113980	chrX	-	128580478	128657477	ENSG00000102038	SMARCA1	6594	protein_coding
17111649	chrX	-	63444072	63450511	ENSG00000102043	MTMR8	55613	protein_coding
17109228	chrX	-	15252900	15288589	ENSG00000102048	ASB9	140462	protein_coding
17109225	chrX	-	15250368	15254002	ENSG00000102048	ASB9	140462	protein_coding
17104240	chrX	+	64708615	64727767	ENSG00000102053	ZC3H12B	340554	protein_coding
17109396	chrX	-	16857406	16888537	ENSG00000102054	RBBP7	5931	protein_coding
17110287	chrX	-	42636617	42637486	ENSG00000102055	PPP1R2C	80316	protein_coding
17110700	chrX	-	48818639	48828251	ENSG00000102057	KCND1	3750	protein_coding
17108234	chrX	+	153409698	153424507	ENSG00000102076	OPN1LW	5956	protein_coding
17106938	chrX	+	129473874	129507602	ENSG00000102078	SLC25A14	9016	protein_coding
17110670	chrX	-	48770459	48776413	ENSG00000102096	PIM2	11040	protein_coding
17109464	chrX	-	18257433	18372847	ENSG00000102098	SCML2	10389	protein_coding
17110654	chrX	-	48760459	48769235	ENSG00000102100	SLC35A2	7355	protein_coding
17103509	chrX	+	48755195	48760422	ENSG00000102103	PQBP1	10084	protein_coding
17109487	chrX	-	18657808	18690229	ENSG00000102104	RS1	6247	protein_coding
17110631	chrX	-	48689504	48694035	ENSG00000102109	PCSK1N	27344	protein_coding
17108290	chrX	+	153607557	153609883	ENSG00000102119	EMD	2010	protein_coding
17108327	chrX	+	153639854	153650065	ENSG00000102125	TAZ	6901	protein_coding
17105683	chrX	+	102192200	102193228	ENSG00000102128	RAB40AL	282808	protein_coding
17105047	chrX	+	77320685	77384793	ENSG00000102144	PGK1	5230	protein_coding
17103440	chrX	+	48644962	48652718	ENSG00000102145	GATA1	2623	protein_coding
17102041	chrX	+	21958691	22025798	ENSG00000102172	SMS	6611	protein_coding
17102058	chrX	+	22050559	22269427	ENSG00000102174	PHEX	5251	protein_coding
17115597	chrX	-	153712056	153715009	ENSG00000102178	UBL4A	8266	protein_coding
17114934	chrX	-	149934809	150067289	ENSG00000102181	CD99L2	83692	protein_coding
16768478	chr12	-	93164413	93323107	ENSG00000102189	EEA1	8411	protein_coding
17107765	chrX	+	150345056	150349937	ENSG00000102195	GPR50	9248	protein_coding
17102955	chrX	+	46696347	46741793	ENSG00000102218	RP2	6102	protein_coding
17102963	chrX	+	46771711	46920641	ENSG00000102221	JADE3	9767	protein_coding
17103067	chrX	+	47077259	47089396	ENSG00000102225	CDK16	5127	protein_coding
17103104	chrX	+	47092089	47107727	ENSG00000102226	USP11	8237	protein_coding
17109832	chrX	-	24576204	24690979	ENSG00000102230	PCYT1B	9468	protein_coding
17107287	chrX	+	135570046	135575939	ENSG00000102239	BRS3	680	protein_coding
17107293	chrX	+	135579238	135594505	ENSG00000102241	HTATSF1	27336	protein_coding
17107329	chrX	+	135730336	135742549	ENSG00000102245	CD40LG	959	protein_coding
17103185	chrX	+	47441690	47446190	ENSG00000102265	TIMP1	7076	protein_coding
17105206	chrX	+	86772715	86925050	ENSG00000102271	KLHL4	56062	protein_coding
17111464	chrX	-	54471887	54522599	ENSG00000102302	FGD1	2245	protein_coding
17103303	chrX	+	48367350	48379202	ENSG00000102312	PORCN	64840	protein_coding
17111484	chrX	-	54775332	54824673	ENSG00000102313	ITIH6	347365	protein_coding
17103353	chrX	+	48432741	48439553	ENSG00000102317	RBM3	5935	protein_coding
17104159	chrX	+	56258822	56314686	ENSG00000102349	KLF8	11279	protein_coding
17105332	chrX	+	99899163	99926296	ENSG00000102359	SRPX2	27286	protein_coding
17112623	chrX	-	99929488	99987135	ENSG00000102362	SYTL4	94121	protein_coding
17112235	chrX	-	74588262	74743337	ENSG00000102383	ZDHHC15	158866	protein_coding
17105401	chrX	+	100353178	100418670	ENSG00000102384	CENPI	2491	protein_coding
17105428	chrX	+	100474758	100519486	ENSG00000102385	DRP2	1821	protein_coding
17104983	chrX	+	75392771	75398440	ENSG00000102390	PBDC1	51260	protein_coding
17112769	chrX	-	100652779	100663001	ENSG00000102393	GLA	2717	protein_coding
17105524	chrX	+	100878118	100882833	ENSG00000102401	ARMCX3	51566	protein_coding
17105694	chrX	+	102470020	102472174	ENSG00000102409	BEX4	56271	protein_coding
16780699	chr13	-	101706130	102068843	ENSG00000102452	NALCN	259232	protein_coding
16778938	chr13	-	47407513	47471169	ENSG00000102468	HTR2A	3356	protein_coding
16775643	chr13	+	80055259	80130212	ENSG00000102471	NDFIP2	54602	protein_coding
16776339	chr13	+	108903588	108960832	ENSG00000102524	TNFSF13B	10673	protein_coding
16774766	chr13	+	49794474	49796513	ENSG00000102539	MLNR	2862	protein_coding
16774771	chr13	+	49822047	49868035	ENSG00000102543	CDADC1	81602	protein_coding
16775364	chr13	+	73629114	73651676	ENSG00000102554	KLF5	688	protein_coding
16780456	chr13	-	99102455	99230194	ENSG00000102572	STK24	8428	protein_coding
16780478	chr13	-	99155296	99158256	ENSG00000102572	STK24	8428	protein_coding
