ID	CHROMOSOMAL_LOCATION	Geneid	hgnc_symbol	entrezgene_id	biotype
A_24_P117029	chr19:11244293-11244352	ENSG00000130164	LDLR	3949	protein_coding
A_23_P130689	chr19:11664827-11664568	ENSG00000130165	ELOF1	84337	protein_coding
A_23_P142070	chr19:11411912-11411971	ENSG00000130167	TSPAN16	26526	protein_coding
A_23_P130677	chr19:11352360-11352419	ENSG00000130173	ANGPTL8	55908	protein_coding
A_24_P396197	chr19:11559073-11559380	ENSG00000130175	PRKCSH	5589	protein_coding
A_23_P125233	chr19:11661005-11661064	ENSG00000130176	CNN1	1264	protein_coding
A_24_P525588	chr13:115033213-115033154	ENSG00000130177	CDC16	8881	protein_coding
A_23_P88083	chr13:115024871-115027418	ENSG00000130177	CDC16	8881	protein_coding
A_23_P15135	chr16:3139132-3139073	ENSG00000130182	ZSCAN10	84891	protein_coding
A_23_P257057	chr8:143817810-143817869	ENSG00000130193	THEM6	51337	protein_coding
A_24_P399454	chr19:45716475-45716416	ENSG00000130201	NA	NA	NA
A_23_P38860	chr19:45716082-45716023	ENSG00000130201	NA	NA	NA
A_23_P352870	chr19:45377626-45377685	ENSG00000130202	NECTIN2	5819	protein_coding
A_24_P880155	chr19:45361500-45361441	ENSG00000130202	NECTIN2	5819	protein_coding
A_23_P208293	chr19:45392321-45392380	ENSG00000130202	NECTIN2	5819	protein_coding
A_32_P93036	chr19:045411956-045411897	ENSG00000130203	APOE	348	protein_coding
A_23_P164650	chr19:45412373-45412432	ENSG00000130203	APOE	348	protein_coding
A_23_P153266	chr19:45406566-45406625	ENSG00000130204	TOMM40	10452	protein_coding
A_24_P178093	chr19:45397039-45397098	ENSG00000130204	TOMM40	10452	protein_coding
A_24_P15754	chr19:45396180-45397089	ENSG00000130204	TOMM40	10452	protein_coding
A_24_P109214	chr19:45422436-45422495	ENSG00000130208	APOC1	341	protein_coding
A_23_P4649	chr19:45419579-45422485	ENSG00000130208	APOC1	341	protein_coding
A_32_P9107	chr9:092221374-092221315	ENSG00000130222	GADD45G	10912	protein_coding
A_24_P120934	chr9:92220889-92220948	ENSG00000130222	GADD45G	10912	protein_coding
A_23_P73809	chrX:114345721-114345662	ENSG00000130224	LRCH2	57631	protein_coding
A_24_P912502	chr7:153940113-153940054	ENSG00000130226	DPP6	1804	protein_coding
A_32_P218812	chr7:153905736-153905795	ENSG00000130226	DPP6	1804	protein_coding
A_24_P6552	chr7:154681182-154684044	ENSG00000130226	DPP6	1804	protein_coding
A_24_P59111	chr7:154379546-154379605	ENSG00000130226	DPP6	1804	protein_coding
A_32_P164378	chr7:153775833-153775892	ENSG00000130226	DPP6	1804	protein_coding
A_23_P170888	chr7:154684967-154685026	ENSG00000130226	DPP6	1804	protein_coding
A_32_P121326	chr7:153986110-153986169	ENSG00000130226	DPP6	1804	protein_coding
A_32_P175900	chr7:153749946-153749887	ENSG00000130226	DPP6	1804	protein_coding
A_32_P232496	chr7:154008081-154008140	ENSG00000130226	DPP6	1804	protein_coding
A_23_P146237	chr8:21860765-21860824	ENSG00000130227	XPO7	23039	protein_coding
A_23_P252981	chrX:15579251-15579192	ENSG00000130234	ACE2	59272	protein_coding
A_24_P412943	chr19:38896048-38896204	ENSG00000130244	FAM98C	147965	protein_coding
A_23_P369983	chr19:38899560-38899619	ENSG00000130244	FAM98C	147965	protein_coding
A_24_P111009	chr19:5613511-5612555	ENSG00000130254	SAFB2	9667	protein_coding
A_23_P27894	chr19:5587199-5587140	ENSG00000130254	SAFB2	9667	protein_coding
A_23_P153383	chr19:5691418-5691555	ENSG00000130255	RPL36	25873	protein_coding
A_23_P79108	chr19:1782142-1782083	ENSG00000130270	ATP8B3	148229	protein_coding
A_24_P342226	chr19:1798822-1798763	ENSG00000130270	ATP8B3	148229	protein_coding
A_23_P209098	chr19:18979603-18979544	ENSG00000130283	GDF1	2657	protein_coding
A_23_P153797	chr19:19362667-19362726	ENSG00000130287	NCAN	1463	protein_coding
A_23_P310949	chr2:241655699-241655640	ENSG00000130294	KIF1A	547	protein_coding
A_23_P395460	chr2:241653909-241653850	ENSG00000130294	KIF1A	547	protein_coding
A_23_P209882	chr2:241655083-241655024	ENSG00000130294	KIF1A	547	protein_coding
A_23_P28068	chr19:17452718-17452777	ENSG00000130299	GTPBP3	84705	protein_coding
A_23_P56328	chr19:17462701-17462642	ENSG00000130300	PLVAP	83483	protein_coding
A_24_P245589	chr19:17476315-17476256	ENSG00000130300	PLVAP	83483	protein_coding
A_32_P75559	chr19:17502508-17502449	ENSG00000130303	BST2	684	protein_coding
A_23_P39465	chr19:17514113-17514054	ENSG00000130303	BST2	684	protein_coding
A_24_P382489	chr19:17616917-17616976	ENSG00000130304	SLC27A1	376497	protein_coding
A_23_P131111	chr19:17615894-17615953	ENSG00000130304	SLC27A1	376497	protein_coding
A_23_P251505	chr7:72717662-72717603	ENSG00000130305	NSUN5	55695	protein_coding
A_24_P366859	chr19:17370214-17370155	ENSG00000130307	USHBP1	83878	protein_coding
A_32_P189592	chr19:17360958-17360899	ENSG00000130307	USHBP1	83878	protein_coding
A_23_P73135	chr19:17362446-17361220	ENSG00000130307	USHBP1	83878	protein_coding
A_23_P209183	chr19:17693237-17693296	ENSG00000130309	COLGALT1	79709	protein_coding
A_24_P262738	chr19:17425175-17426778	ENSG00000130311	DDA1	79016	protein_coding
A_23_P16671	chr19:17425185-17426788	ENSG00000130311	DDA1	79016	protein_coding
A_24_P125690	chr19:17417290-17417349	ENSG00000130312	MRPL34	64981	protein_coding
A_23_P5266	chr19:17417365-17417424	ENSG00000130312	MRPL34	64981	protein_coding
A_24_P920994	chr19:17623855-17623914	ENSG00000130313	PGLS	25796	protein_coding
A_23_P153889	chr19:17628605-17631757	ENSG00000130313	PGLS	25796	protein_coding
A_23_P90463	chr19:2321602-2321543	ENSG00000130332	LSM7	51690	protein_coding
A_32_P40424	chr6:158932584-158932525	ENSG00000130338	TULP4	56995	protein_coding
A_23_P382045	chr6:158932662-158932721	ENSG00000130338	TULP4	56995	protein_coding
A_23_P214789	chr6:158365325-158365384	ENSG00000130340	SNX9	51429	protein_coding
A_24_P179044	chr6:158330798-158330974	ENSG00000130340	SNX9	51429	protein_coding
A_23_P122775	chr6:107031286-107031227	ENSG00000130347	RTN4IP1	84816	protein_coding
A_24_P63799	chr6:107115749-107115808	ENSG00000130348	QRSL1	55278	protein_coding
A_24_P50862	chr6:107101027-107101086	ENSG00000130348	QRSL1	55278	protein_coding
A_24_P132276	chr6:107114919-107114978	ENSG00000130348	QRSL1	55278	protein_coding
A_23_P82181	chr6:107113701-107113760	ENSG00000130348	QRSL1	55278	protein_coding
A_24_P163477	chr6:107110975-107111034	ENSG00000130348	QRSL1	55278	protein_coding
A_24_P200784	chr6:107361077-107361136	ENSG00000130349	MTRES1	51250	protein_coding
A_23_P259333	chr6:107365527-107372310	ENSG00000130349	MTRES1	51250	protein_coding
A_23_P59397	chr6:159398519-159398460	ENSG00000130363	RSPH3	83861	protein_coding
A_32_P181061	chr6:159395522-159395466	ENSG00000130363	RSPH3	83861	protein_coding
A_32_P85578	chr6:159394812-159394753	ENSG00000130363	RSPH3	83861	protein_coding
A_24_P459182	chr6:159395241-159395300	ENSG00000130363	RSPH3	83861	protein_coding
A_23_P168339	chr6:160328824-160328883	ENSG00000130368	MAS1	4142	protein_coding
A_23_P131050	chr19:6192982-6193041	ENSG00000130377	ACSBG2	81616	protein_coding
A_24_P606239	chr19:6191348-6191289	ENSG00000130377	ACSBG2	81616	protein_coding
A_24_P151295	chr19:6213151-6213092	ENSG00000130382	MLLT1	4298	protein_coding
A_23_P153827	chr19:6213394-6213169	ENSG00000130382	MLLT1	4298	protein_coding
A_24_P418126	chr19:6211736-6211677	ENSG00000130382	MLLT1	4298	protein_coding
A_23_P101759	chr19:5866319-5866260	ENSG00000130383	FUT5	2527	protein_coding
A_23_P11103	chrX:50659411-50659470	ENSG00000130385	BMP15	9210	protein_coding
A_23_P436353	chr6:168372502-168372561	ENSG00000130396	AFDN	4301	protein_coding
A_23_P344694	chr6:168312735-168312794	ENSG00000130396	AFDN	4301	protein_coding
A_24_P911545	chr6:168369660-168369719	ENSG00000130396	AFDN	4301	protein_coding
A_23_P256603	chr6:168352729-168352788	ENSG00000130396	AFDN	4301	protein_coding
A_23_P101655	chr19:39220305-39220364	ENSG00000130402	ACTN4	81	protein_coding
A_24_P490911	chr19:39157991-39158050	ENSG00000130402	ACTN4	81	protein_coding
A_23_P315241	chr19:39219637-39219696	ENSG00000130402	ACTN4	81	protein_coding
A_32_P50357	chr11:8549224-8549165	ENSG00000130413	STK33	65975	protein_coding
A_23_P127915	chr11:8413725-8413666	ENSG00000130413	STK33	65975	protein_coding
A_23_P120182	chr2:240944630-240929544	ENSG00000130414	NDUFA10	4705	protein_coding
A_24_P396889	chr2:240897697-240897638	ENSG00000130414	NDUFA10	4705	protein_coding
A_24_P316489	chr2:240961604-240960786	ENSG00000130414	NDUFA10	4705	protein_coding
A_24_P396881	chr2:240896900-240896841	ENSG00000130414	NDUFA10	4705	protein_coding
A_23_P145669	chr7:100320916-100320975	ENSG00000130427	EPO	2056	protein_coding
A_23_P20196	chr7:98988593-98988652	ENSG00000130429	ARPC1B	10095	protein_coding
A_23_P501933	chr19:54515795-54515854	ENSG00000130433	CACNG6	59285	protein_coding
A_24_P942703	chr5:60674327-60674386	ENSG00000130449	ZSWIM6	57688	protein_coding
A_24_P832270	chr5:60703127-60703186	ENSG00000130449	ZSWIM6	57688	protein_coding
A_23_P410859	chr5:60841208-60841267	ENSG00000130449	ZSWIM6	57688	protein_coding
A_32_P162716	chr5:60840494-60840435	ENSG00000130449	ZSWIM6	57688	protein_coding
A_32_P459533	chr19:17898609-17899105	ENSG00000130475	FCHO1	23149	protein_coding
A_23_P365494	chr19:17714965-17714906	ENSG00000130477	UNC13A	23025	protein_coding
A_24_P472007	chr19:17712642-17712583	ENSG00000130477	UNC13A	23025	protein_coding
A_23_P67583	chr19:17838871-17838930	ENSG00000130479	MAP1S	55201	protein_coding
A_24_P117410	chr22:50988455-50988514	ENSG00000130487	KLHDC7B	113730	protein_coding
A_23_P6535	chr22:50989288-50989347	ENSG00000130487	KLHDC7B	113730	protein_coding
A_23_P132388	chr22:50962237-50962178	ENSG00000130489	NA	NA	NA
A_23_P257144	chr2:1637218-1637159	ENSG00000130508	PXDN	7837	protein_coding
A_24_P944570	chr2:1636188-1636135	ENSG00000130508	PXDN	7837	protein_coding
A_32_P41327	chr2:001636785-001636844	ENSG00000130508	PXDN	7837	protein_coding
A_24_P410086	chr19:18545192-18545251	ENSG00000130511	SSBP4	170463	protein_coding
A_24_P159916	chr19:18543796-18543946	ENSG00000130511	SSBP4	170463	protein_coding
A_23_P16523	chr19:18499890-18499949	ENSG00000130513	GDF15	9518	protein_coding
A_23_P22854	chr19:18474202-18474261	ENSG00000130517	PGPEP1	54858	protein_coding
A_24_P557019	chr19:018478451-018478392	ENSG00000130517	PGPEP1	54858	protein_coding
A_23_P218531	chr19:18477072-18477131	ENSG00000130517	PGPEP1	54858	protein_coding
A_23_P327370	chr19:18480282-18480341	ENSG00000130517	PGPEP1	54858	protein_coding
A_23_P130974	chr19:18367982-18367923	ENSG00000130518	IQCN	80726	protein_coding
A_23_P153757	chr19:18418057-18417998	ENSG00000130520	LSM4	25804	protein_coding
A_24_P224776	chr19:18423452-18420651	ENSG00000130520	LSM4	25804	protein_coding
A_23_P365610	chr19:18390814-18390756	ENSG00000130522	JUND	3727	protein_coding
A_32_P103776	chr19:018390791-018390850	ENSG00000130522	JUND	3727	protein_coding
A_23_P142125	chr19:49655301-49654792	ENSG00000130528	HRC	3270	protein_coding
A_23_P153529	chr19:49714760-49714819	ENSG00000130529	TRPM4	54795	protein_coding
A_23_P57577	chr22:44221827-44221768	ENSG00000130540	SULT4A1	25830	protein_coding
A_23_P57576	chr22:44221697-44221638	ENSG00000130540	SULT4A1	25830	protein_coding
A_23_P90021	chr19:7083247-7083306	ENSG00000130544	ZNF557	79230	protein_coding
A_32_P177097	chr19:7087867-7087926	ENSG00000130544	ZNF557	79230	protein_coding
A_24_P108517	chr19:6465620-6466526	ENSG00000130545	CRB3	92359	protein_coding
A_24_P406601	chr9:138012822-138012881	ENSG00000130558	OLFM1	10439	protein_coding
A_23_P219161	chr9:137987865-137989685	ENSG00000130558	OLFM1	10439	protein_coding
A_23_P304311	chr9:137969088-137969147	ENSG00000130558	OLFM1	10439	protein_coding
A_24_P175460	chr9:138700936-138700877	ENSG00000130559	CAMSAP1	157922	protein_coding
A_23_P32054	chr9:138742180-138742033	ENSG00000130559	CAMSAP1	157922	protein_coding
A_32_P742404	chr9:138774872-138798852	ENSG00000130559	CAMSAP1	157922	protein_coding
A_23_P60324	chr9:138825054-138824995	ENSG00000130560	UBAC1	10422	protein_coding
A_23_P5853	chr2:234255619-234255678	ENSG00000130561	SAG	6295	protein_coding
A_32_P518489	chr20:62421306-62421247	ENSG00000130584	ZBTB46	140685	protein_coding
A_24_P592012	chr20:62375280-62375221	ENSG00000130584	ZBTB46	140685	protein_coding
A_23_P108990	chr20:62453499-62453558	ENSG00000130584	ZBTB46	140685	protein_coding
A_23_P120378	chr20:62447951-62448010	ENSG00000130584	ZBTB46	140685	protein_coding
A_24_P79199	chr20:62190704-62190645	ENSG00000130589	HELZ2	85441	protein_coding
A_23_P427616	chr20:62607047-62606829	ENSG00000130590	SAMD10	140700	protein_coding
A_32_P111098	chr11:001913301-001913242	ENSG00000130592	LSP1	4046	protein_coding
A_23_P13382	chr11:1913364-1913423	ENSG00000130592	LSP1	4046	protein_coding
A_24_P915376	chr11:1951043-1953742	ENSG00000130595	TNNT3	7140	protein_coding
A_23_P127824	chr11:1956060-1956119	ENSG00000130595	TNNT3	7140	protein_coding
A_23_P24784	chr11:1862437-1862744	ENSG00000130598	TNNI2	7136	protein_coding
A_24_P220934	chr11:2016765-2016824	ENSG00000130600	H19	283120	lncRNA
A_24_P52697	chr11:2016733-2016674	ENSG00000130600	H19	283120	lncRNA
A_23_P158593	chr9:137734552-137734611	ENSG00000130635	COL5A1	1289	protein_coding
A_24_P919502	chr9:137691051-137690992	ENSG00000130635	COL5A1	1289	protein_coding
A_32_P95034	chr9:137736107-137736048	ENSG00000130635	COL5A1	1289	protein_coding
A_23_P83818	chr9:137734063-137734122	ENSG00000130635	COL5A1	1289	protein_coding
A_24_P391368	chr22:46136359-46136418	ENSG00000130638	ATXN10	25814	protein_coding
A_32_P162760	chr22:046239802-046239743	ENSG00000130638	ATXN10	25814	protein_coding
A_24_P860417	chr10:135108384-135108443	ENSG00000130640	TUBGCP2	10844	protein_coding
A_23_P127150	chr10:135097447-135097388	ENSG00000130640	TUBGCP2	10844	protein_coding
A_23_P86561	chr10:135140450-135140391	ENSG00000130643	CALY	50632	protein_coding
A_23_P98002	chr10:135352342-135352401	ENSG00000130649	CYP2E1	1571	protein_coding
A_24_P394940	chr10:135346267-135346326	ENSG00000130649	CYP2E1	1571	protein_coding
A_24_P453855	chr9:140403816-140403758	ENSG00000130653	PNPLA7	375775	protein_coding
A_23_P43455	chr9:140354723-140354664	ENSG00000130653	PNPLA7	375775	protein_coding
A_23_P3651	chr16:204352-204411	ENSG00000130656	HBZ	3050	protein_coding
A_24_P313822	chr19:39668337-39668396	ENSG00000130669	PAK4	10298	protein_coding
A_23_P253331	chr7:156802386-156799307	ENSG00000130675	MNX1	3110	protein_coding
A_32_P6015	chr7:156797714-156797655	ENSG00000130675	MNX1	3110	protein_coding
A_32_P17882	chr20:025670958-025671017	ENSG00000130684	ZNF337	26152	protein_coding
A_32_P127009	chr20:25661543-25661602	ENSG00000130684	ZNF337	26152	protein_coding
A_24_P633527	chr20:25674389-25674330	ENSG00000130684	ZNF337	26152	protein_coding
A_23_P154758	chr20:25655074-25655015	ENSG00000130684	ZNF337	26152	protein_coding
A_24_P318939	chr20:25655624-25655565	ENSG00000130684	ZNF337	26152	protein_coding
A_23_P200874	chr1:26604377-26604436	ENSG00000130695	CEP85	64793	protein_coding
A_23_P80062	chr20:60550411-60550352	ENSG00000130699	TAF4	6874	protein_coding
A_23_P371835	chr20:61038631-61038572	ENSG00000130700	GATA5	140628	protein_coding
A_32_P331052	chr20:60987695-60986009	ENSG00000130701	RBBP8NL	140893	protein_coding
A_23_P109269	chr20:60885361-60885302	ENSG00000130702	LAMA5	3911	protein_coding
A_23_P210995	chr20:60869283-60869342	ENSG00000130703	OSBPL2	9885	protein_coding
A_24_P408321	chr20:60871128-60871187	ENSG00000130703	OSBPL2	9885	protein_coding
A_23_P68665	chr20:60883102-60883161	ENSG00000130706	ADRM1	11047	protein_coding
A_24_P305597	chr20:60883122-60883181	ENSG00000130706	ADRM1	11047	protein_coding
A_32_P235783	chr9:133364827-133364768	ENSG00000130707	ASS1	445	protein_coding
A_24_P929818	chr9:133374985-133376399	ENSG00000130707	ASS1	445	protein_coding
A_23_P31921	chr9:133342120-133342179	ENSG00000130707	ASS1	445	protein_coding
A_23_P43317	chr9:133558184-133558243	ENSG00000130711	PRDM12	59335	protein_coding
A_23_P216396	chr9:133580140-133580199	ENSG00000130713	EXOSC2	23404	protein_coding
A_23_P146354	chr9:134399126-134399185	ENSG00000130714	POMT1	10585	protein_coding
A_23_P146361	chr9:134398665-134398724	ENSG00000130714	POMT1	10585	protein_coding
A_23_P216402	chr9:134400144-134400085	ENSG00000130717	UCK1	83549	protein_coding
A_23_P112187	chr9:133778556-133778497	ENSG00000130720	FIBCD1	84929	protein_coding
A_23_P123578	chr9:134319581-134319640	ENSG00000130723	PRRC2B	84726	protein_coding
A_23_P436266	chr9:134374484-134374425	ENSG00000130723	PRRC2B	84726	protein_coding
A_24_P634911	chr9:134279263-134279322	ENSG00000130723	PRRC2B	84726	protein_coding
A_24_P350644	chr9:134375328-134375387	ENSG00000130723	PRRC2B	84726	protein_coding
A_24_P95198	chr9:134372712-134372771	ENSG00000130723	PRRC2B	84726	protein_coding
A_23_P153236	chr19:59063333-59063274	ENSG00000130724	CHMP2A	27243	protein_coding
A_23_P141847	chr19:59067745-59067686	ENSG00000130725	UBE2M	9040	protein_coding
A_23_P89884	chr19:59061599-59061750	ENSG00000130726	TRIM28	10155	protein_coding
A_32_P42213	chr16:000686219-000686278	ENSG00000130731	METTL26	84326	protein_coding
A_23_P206498	chr16:684638-684579	ENSG00000130731	METTL26	84326	protein_coding
A_23_P107894	chr19:11034531-11034317	ENSG00000130733	YIPF2	78992	protein_coding
A_24_P211229	chr19:11033716-11033657	ENSG00000130733	YIPF2	78992	protein_coding
A_23_P101342	chr19:10663725-10663784	ENSG00000130734	ATG4D	84971	protein_coding
A_32_P151557	chrX:024095664-024095605	ENSG00000130741	EIF2S3	1968	protein_coding
A_23_P137031	chrX:24089842-24091264	ENSG00000130741	EIF2S3	1968	protein_coding
A_23_P107994	chr19:47549376-47549317	ENSG00000130748	TMEM160	54958	protein_coding
A_32_P26956	chr19:047567852-047567911	ENSG00000130749	ZC3H4	23211	protein_coding
A_24_P220618	chr19:47567599-47567540	ENSG00000130749	ZC3H4	23211	protein_coding
A_23_P27734	chr19:47548871-47548930	ENSG00000130751	NPAS1	4861	protein_coding
A_23_P208866	chr19:39819146-39819087	ENSG00000130755	GMFG	9535	protein_coding
A_24_P284523	chr19:40721403-40721462	ENSG00000130758	MAP3K10	4294	protein_coding
A_23_P114670	chr1:3397479-3397538	ENSG00000130762	ARHGEF16	27237	protein_coding
A_23_P96777	chr1:3697186-3697127	ENSG00000130764	LRRC47	57470	protein_coding
A_24_P19662	chr1:3697888-3697829	ENSG00000130764	LRRC47	57470	protein_coding
A_23_P96775	chr1:3697099-3697040	ENSG00000130764	LRRC47	57470	protein_coding
A_32_P126222	chr1:003697830-003697889	ENSG00000130764	LRRC47	57470	protein_coding
A_23_P35082	chr1:28608194-28608253	ENSG00000130766	SESN2	83667	protein_coding
A_23_P160881	chr1:28282374-28282517	ENSG00000130768	SMPDL3B	27293	protein_coding
A_23_P126716	chr1:28564499-28564558	ENSG00000130770	ATP5IF1	93974	protein_coding
A_23_P138105	chr1:28661889-28661948	ENSG00000130772	MED18	54797	protein_coding
A_24_P85775	chr1:28212463-28212522	ENSG00000130775	THEMIS2	9473	protein_coding
A_23_P873	chr1:28213027-28213087	ENSG00000130775	THEMIS2	9473	protein_coding
A_24_P306425	chr12:122826224-122826165	ENSG00000130779	CLIP1	6249	protein_coding
A_23_P25003	chr12:122756161-122756102	ENSG00000130779	CLIP1	6249	protein_coding
A_23_P2258	chr12:123310988-123311047	ENSG00000130783	CCDC62	84660	protein_coding
A_24_P338585	chr12:123286010-123286069	ENSG00000130783	CCDC62	84660	protein_coding
A_23_P398294	chr12:123347447-123347506	ENSG00000130787	HIP1R	9026	protein_coding
A_24_P229164	chr12:123346550-123346609	ENSG00000130787	HIP1R	9026	protein_coding
A_24_P258955	chr19:9273878-9273937	ENSG00000130803	ZNF317	57693	protein_coding
A_23_P27493	chr19:10221384-10221443	ENSG00000130810	PPAN	56342	protein_coding
A_23_P4696	chr19:10225130-10225189	ENSG00000130810	PPAN	56342	protein_coding
A_23_P16096	chr19:10218744-10218803	ENSG00000130810	PPAN	56342	protein_coding
A_23_P38887	chr19:10226439-10226380	ENSG00000130811	EIF3G	8666	protein_coding
A_23_P50276	chr19:10203315-10203256	ENSG00000130812	ANGPTL6	83854	protein_coding
A_23_P38894	chr19:10203853-10203912	ENSG00000130813	SHFL	55337	protein_coding
A_24_P236949	chr19:10200722-10201983	ENSG00000130813	SHFL	55337	protein_coding
A_24_P408083	chr19:10246867-10246808	ENSG00000130816	DNMT1	1786	protein_coding
A_23_P101351	chr19:9639038-9638979	ENSG00000130818	ZNF426	79088	protein_coding
A_23_P159937	chrX:152961514-152961573	ENSG00000130821	SLC6A8	6535	protein_coding
